PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
18687638,Monoclonal B-cell lymphocytosis and chronic lymphocytic leukemia,"Rawstron AC, Bennett FL, O'Connor SJ, Kwok M, Fenton JA, Plummer M, de Tute R, Owen RG, Richards SJ, Jack AS, Hillmen P.",N Engl J Med. 2008 Aug 7;359(6):575-83. doi: 10.1056/NEJMoa075290.,Rawstron AC,N Engl J Med,2008,8/9/2008,,,10.1056/NEJMoa075290
18687637,Comprehensive treatment of extensively drug-resistant tuberculosis,"Mitnick CD, Shin SS, Seung KJ, Rich ML, Atwood SS, Furin JJ, Fitzmaurice GM, Alcantara Viru FA, Appleton SC, Bayona JN, Bonilla CA, Chalco K, Choi S, Franke MF, Fraser HS, Guerra D, Hurtado RM, Jazayeri D, Joseph K, Llaro K, Mestanza L, Mukherjee JS, Muñoz M, Palacios E, Sanchez E, Sloutsky A, Becerra MC.",N Engl J Med. 2008 Aug 7;359(6):563-74. doi: 10.1056/NEJMoa0800106.,Mitnick CD,N Engl J Med,2008,8/9/2008,PMC2673722,NIHMS94097,10.1056/NEJMoa0800106
18687636,Disclosure of industry payments to physicians,Steinbrook R.,N Engl J Med. 2008 Aug 7;359(6):559-61. doi: 10.1056/NEJMp0805309.,Steinbrook R,N Engl J Med,2008,8/9/2008,,,10.1056/NEJMp0805309
18687635,Images in clinical medicine. Allergic bronchopulmonary aspergillosis,"Chen TH, Hollingsworth H.",N Engl J Med. 2008 Aug 7;359(6):e7. doi: 10.1056/NEJMicm055764.,Chen TH,N Engl J Med,2008,8/9/2008,,,10.1056/NEJMicm055764
27559197,Lung Transplantation and Survival in Children with Cystic Fibrosis,"Liou TG, Adler FR, Cox DR, Cahill BC.",N Engl J Med. 2008 Jul 31;359(5):e6. doi: 10.1056/NEJMx080021.,Liou TG,N Engl J Med,2008,8/26/2016,PMC4993590,NIHMS799342,10.1056/NEJMx080021
18677801,Home automated defibrillators after myocardial infarction,Ross AM.,N Engl J Med. 2008 Jul 31;359(5):534; author reply 534-5.,Ross AM,N Engl J Med,2008,8/5/2008,,,
18677800,Simvastatin with or without ezetimibe in familial hypercholesterolemia,Kaye T.,N Engl J Med. 2008 Jul 31;359(5):531-2; author reply 532-3.,Kaye T,N Engl J Med,2008,8/5/2008,,,
18677799,Simvastatin with or without ezetimibe in familial hypercholesterolemia,"Davis HR Jr, Murgolo NJ, Graziano MP.",N Engl J Med. 2008 Jul 31;359(5):531; author reply 532-3.,Davis HR Jr,N Engl J Med,2008,8/5/2008,,,
18677798,Simvastatin with or without ezetimibe in familial hypercholesterolemia,Blake JA.,N Engl J Med. 2008 Jul 31;359(5):531; author reply 532-3.,Blake JA,N Engl J Med,2008,8/5/2008,,,
18677797,Simvastatin with or without ezetimibe in familial hypercholesterolemia,Connor WE.,N Engl J Med. 2008 Jul 31;359(5):530; author reply 532-3.,Connor WE,N Engl J Med,2008,8/5/2008,,,
18677796,Simvastatin with or without ezetimibe in familial hypercholesterolemia,"Diamond GA, Kaul S.",N Engl J Med. 2008 Jul 31;359(5):530; author reply 532.,Diamond GA,N Engl J Med,2008,8/5/2008,,,
18677795,Simvastatin with or without ezetimibe in familial hypercholesterolemia,Eichhorn EJ.,N Engl J Med. 2008 Jul 31;359(5):529-30; author reply 532.,Eichhorn EJ,N Engl J Med,2008,8/5/2008,,,
18669440,Cytomegalovirus immunity after vaccination with autologous glioblastoma lysate,"Prins RM, Cloughesy TF, Liau LM.",N Engl J Med. 2008 Jul 31;359(5):539-41. doi: 10.1056/NEJMc0804818.,Prins RM,N Engl J Med,2008,8/2/2008,PMC2775501,NIHMS77252,10.1056/NEJMc0804818
18669439,Multiple tumors in a child with germ-line mutations in TP53 and PTEN,"Plon SE, Pirics ML, Nuchtern J, Hicks J, Russell H, Agrawal S, Zbuk K, Eng C, Hegde M, Chin EL.",N Engl J Med. 2008 Jul 31;359(5):537-9. doi: 10.1056/NEJMc0800627.,Plon SE,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMc0800627
18669438,Correction: Lung transplantation and survival in children with cystic fibrosis,"Liou TG, Adler FR, Cahill BC, Cox DR.",N Engl J Med. 2008 Jul 31;359(5):536. doi: 10.1056/NEJMc086289.,Liou TG,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMc086289
18669437,Pharmaceutical promotion and First Amendment rights,"Troy DE, Gottlieb S.",N Engl J Med. 2008 Jul 31;359(5):536; author reply 536-7. doi: 10.1056/NEJMc081122.,Troy DE,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMc081122
18669436,HSV-2 suppression and the incidence of HIV,"Lisco A, Vanpouille C.",N Engl J Med. 2008 Jul 31;359(5):535; author reply 535. doi: 10.1056/NEJMc081075.,Lisco A,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMc081075
18669435,Home automated defibrillators after myocardial infarction,"Marijon E, Combes N, Boveda S.",N Engl J Med. 2008 Jul 31;359(5):533-4; author reply 534-5. doi: 10.1056/NEJMc081175.,Marijon E,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMc081175
18669434,Simvastatin with or without ezetimibe in familial hypercholesterolemia,Steinberg D.,N Engl J Med. 2008 Jul 31;359(5):529; author reply 532. doi: 10.1056/NEJMc080981.,Steinberg D,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMc080981
18669433,Patching a leaky intestine,Lencer WI.,N Engl J Med. 2008 Jul 31;359(5):526-8. doi: 10.1056/NEJMcibr0803745.,Lencer WI,N Engl J Med,2008,8/2/2008,PMC3521046,NIHMS332574,10.1056/NEJMcibr0803745
18669432,"Doctors, drugs, and driving--tort liability for patient-caused accidents",Annas GJ.,N Engl J Med. 2008 Jul 31;359(5):521-5. doi: 10.1056/NEJMhle0802548.,Annas GJ,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMhle0802548
18669431,Time to take myocardial reperfusion injury seriously,"Hausenloy DJ, Yellon DM.",N Engl J Med. 2008 Jul 31;359(5):518-20. doi: 10.1056/NEJMe0803746.,Hausenloy DJ,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMe0803746
18669430,"Case records of the Massachusetts General Hospital. Case 24-2008. A 35-year-old woman with postpartum confusion, agitation, and delusions","Viguera AC, Emmerich AD, Cohen LS.",N Engl J Med. 2008 Jul 31;359(5):509-15. doi: 10.1056/NEJMcpc0804290.,Viguera AC,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMcpc0804290
18669429,Images in clinical medicine. Complex regional pain syndrome type 1,"Guttmann O, Wykes V.",N Engl J Med. 2008 Jul 31;359(5):508. doi: 10.1056/NEJMicm060173.,Guttmann O,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMicm060173
18669428,Malignant gliomas in adults,"Wen PY, Kesari S.",N Engl J Med. 2008 Jul 31;359(5):492-507. doi: 10.1056/NEJMra0708126.,Wen PY,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMra0708126
18669427,Smoke-free legislation and hospitalizations for acute coronary syndrome,"Pell JP, Haw S, Cobbe S, Newby DE, Pell AC, Fischbacher C, McConnachie A, Pringle S, Murdoch D, Dunn F, Oldroyd K, Macintyre P, O'Rourke B, Borland W.",N Engl J Med. 2008 Jul 31;359(5):482-91. doi: 10.1056/NEJMsa0706740.,Pell JP,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMsa0706740
18669426,Effect of cyclosporine on reperfusion injury in acute myocardial infarction,"Piot C, Croisille P, Staat P, Thibault H, Rioufol G, Mewton N, Elbelghiti R, Cung TT, Bonnefoy E, Angoulvant D, Macia C, Raczka F, Sportouch C, Gahide G, Finet G, André-Fouët X, Revel D, Kirkorian G, Monassier JP, Derumeaux G, Ovize M.",N Engl J Med. 2008 Jul 31;359(5):473-81. doi: 10.1056/NEJMoa071142.,Piot C,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMoa071142
18669425,Lack of effectiveness of cellulose sulfate gel for the prevention of vaginal HIV transmission,"Van Damme L, Govinden R, Mirembe FM, Guédou F, Solomon S, Becker ML, Pradeep BS, Krishnan AK, Alary M, Pande B, Ramjee G, Deese J, Crucitti T, Taylor D; CS Study Group.",N Engl J Med. 2008 Jul 31;359(5):463-72. doi: 10.1056/NEJMoa0707957.,Van Damme L,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMoa0707957
18669424,D2 lymphadenectomy alone or with para-aortic nodal dissection for gastric cancer,"Sasako M, Sano T, Yamamoto S, Kurokawa Y, Nashimoto A, Kurita A, Hiratsuka M, Tsujinaka T, Kinoshita T, Arai K, Yamamura Y, Okajima K; Japan Clinical Oncology Group.",N Engl J Med. 2008 Jul 31;359(5):453-62. doi: 10.1056/NEJMoa0707035.,Sasako M,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMoa0707035
18669423,"Gastric cancer in Japan--honing treatment, seeking causes","Forman D, Pisani P.",N Engl J Med. 2008 Jul 31;359(5):448-51. doi: 10.1056/NEJMp0804354.,Forman D,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMp0804354
18669422,Images in clinical medicine. Horizontal pendular nystagmus in a patient with ocular albinism,"Teitel AD, Rubin J.",N Engl J Med. 2008 Jul 31;359(5):e5. doi: 10.1056/NEJMicm060858.,Teitel AD,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMicm060858
18669421,Clarifying enrollment procedures in the trial of CT screening for lung cancer,Henschke CI.,N Engl J Med. 2008 Aug 21;359(8):871-3. doi: 10.1056/NEJMc086327. Epub 2008 Jul 30.,Henschke CI,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMc086327
18669420,The President's Emergency Plan for AIDS Relief--is the emergency over?,"El-Sadr WM, Hoos D.",N Engl J Med. 2008 Aug 7;359(6):553-5. doi: 10.1056/NEJMp0803762. Epub 2008 Jul 30.,El-Sadr WM,N Engl J Med,2008,8/2/2008,,,10.1056/NEJMp0803762
18663229,FDA regulation of tobacco--pitfalls and possibilities,Brandt AM.,N Engl J Med. 2008 Jul 31;359(5):445-8. doi: 10.1056/NEJMp0803729. Epub 2008 Jul 28.,Brandt AM,N Engl J Med,2008,7/30/2008,,,10.1056/NEJMp0803729
18661591,Slowing the growth of health care costs,Stith DM.,N Engl J Med. 2008 Jul 24;359(4):435.,Stith DM,N Engl J Med,2008,7/29/2008,,,
18661590,Slowing the growth of health care costs,Rees MK.,N Engl J Med. 2008 Jul 24;359(4):435.,Rees MK,N Engl J Med,2008,7/29/2008,,,
18655254,"Violence-related mortality in Iraq, 2002-2006",Gulden TR.,N Engl J Med. 2008 Jul 24;359(4):433-4; author reply 434.,Gulden TR,N Engl J Med,2008,7/26/2008,,,
18655253,"Violence-related mortality in Iraq, 2002-2006","Luquero FJ, Grais RF.",N Engl J Med. 2008 Jul 24;359(4):432-3; author reply 434.,Luquero FJ,N Engl J Med,2008,7/26/2008,,,
18655252,"Violence-related mortality in Iraq, 2002-2006","Mills EJ, Burkle FM.",N Engl J Med. 2008 Jul 24;359(4):432; author reply 434.,Mills EJ,N Engl J Med,2008,7/26/2008,,,
18655251,Anesthesia awareness and the bispectral index,Cook TM.,N Engl J Med. 2008 Jul 24;359(4):430; author reply 430-1.,Cook TM,N Engl J Med,2008,7/26/2008,,,
18655250,Anesthesia awareness and the bispectral index,"Aretha D, Kiekkas P, Eleftheria P.",N Engl J Med. 2008 Jul 24;359(4):429-30; author reply 430-1.,Aretha D,N Engl J Med,2008,7/26/2008,,,
18655249,Anesthesia awareness and the bispectral index,"Myles PS, Leslie K, Forbes A.",N Engl J Med. 2008 Jul 24;359(4):428-9; author reply 430-1.,Myles PS,N Engl J Med,2008,7/26/2008,,,
18655248,Anesthesia awareness and the bispectral index,"Bo L, Li J, Deng X.",N Engl J Med. 2008 Jul 24;359(4):429; author reply 430-1.,Bo L,N Engl J Med,2008,7/26/2008,,,
18655247,"Telmisartan, ramipril, or both in patients at high risk of vascular events","Messerli FH, Bangalore S, Ram VS.",N Engl J Med. 2008 Jul 24;359(4):426-7; author reply 427.,Messerli FH,N Engl J Med,2008,7/26/2008,,,
18655246,Stents versus bypass grafting for left main coronary artery disease,"Arnold JR, Banning AP.",N Engl J Med. 2008 Jul 24;359(4):424-5; author reply 425.,Arnold JR,N Engl J Med,2008,7/26/2008,,,
18655245,Stents versus bypass grafting for left main coronary artery disease,Tomoda H.,N Engl J Med. 2008 Jul 24;359(4):423-4; author reply 425.,Tomoda H,N Engl J Med,2008,7/26/2008,,,
18655244,Stents versus bypass grafting for left main coronary artery disease,Tayek JA.,N Engl J Med. 2008 Jul 24;359(4):424; author reply 425.,Tayek JA,N Engl J Med,2008,7/26/2008,,,
18650525,"Shortage of chemotherapeutic agents in Iraq and outcome of childhood acute lymphocytic leukemia, 1990-2002","Frangoul H, Al-Jadiry MF, Shyr Y, Ye F, Shakhtour B, Al-Hadad SA.",N Engl J Med. 2008 Jul 24;359(4):435-7. doi: 10.1056/NEJMc0803444.,Frangoul H,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMc0803444
18650524,Slowing the growth of health care costs,Shenkin BN.,N Engl J Med. 2008 Jul 24;359(4):434-5. doi: 10.1056/NEJMc081020.,Shenkin BN,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMc081020
18650523,"Violence-related mortality in Iraq, 2002-2006",Burnham GM.,N Engl J Med. 2008 Jul 24;359(4):431-2; author reply 434. doi: 10.1056/NEJMc080419.,Burnham GM,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMc080419
18650522,Anesthesia awareness and the bispectral index,"Kelley SD, Manberg PJ, Sigl JC.",N Engl J Med. 2008 Jul 24;359(4):427-8; author reply 430-1. doi: 10.1056/NEJMc086136.,Kelley SD,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMc086136
18650521,"Telmisartan, ramipril, or both in patients at high risk of vascular events","Büchner N, Banas B, Krämer BK.",N Engl J Med. 2008 Jul 24;359(4):426. doi: 10.1056/NEJMc081065.,Büchner N,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMc081065
18650520,Stents versus bypass grafting for left main coronary artery disease,"Pocar M, Donatelli F, Moneta A.",N Engl J Med. 2008 Jul 24;359(4):423; author reply 425. doi: 10.1056/NEJMc081176.,Pocar M,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMc081176
18650519,Sorafenib in liver cancer--just the beginning,Roberts LR.,N Engl J Med. 2008 Jul 24;359(4):420-2. doi: 10.1056/NEJMe0802241.,Roberts LR,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMe0802241
18650518,HIV integrase inhibitors--out of the pipeline and into the clinic,Havlir DV.,N Engl J Med. 2008 Jul 24;359(4):416-8. doi: 10.1056/NEJMe0804289.,Havlir DV,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMe0804289
18650517,Case records of the Massachusetts General Hospital. Case 23-2008. A 26-year-old man with back pain and a mass in the lung,"Sequist LV, Settleman JE, Ackman JB, Iafrate AJ.",N Engl J Med. 2008 Jul 24;359(4):405-14. doi: 10.1056/NEJMcpc0803971.,Sequist LV,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMcpc0803971
18650516,Images in clinical medicine. Ankylosing spondylitis,Yoong JK.,N Engl J Med. 2008 Jul 24;359(4):404. doi: 10.1056/NEJMicm060672.,Yoong JK,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMicm060672
18650515,Clinical practice. Hypoparathyroidism,Shoback D.,N Engl J Med. 2008 Jul 24;359(4):391-403. doi: 10.1056/NEJMcp0803050.,Shoback D,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMcp0803050
18650514,Sorafenib in advanced hepatocellular carcinoma,"Llovet JM, Ricci S, Mazzaferro V, Hilgard P, Gane E, Blanc JF, de Oliveira AC, Santoro A, Raoul JL, Forner A, Schwartz M, Porta C, Zeuzem S, Bolondi L, Greten TF, Galle PR, Seitz JF, Borbath I, Häussinger D, Giannaris T, Shan M, Moscovici M, Voliotis D, Bruix J; SHARP Investigators Study Group.",N Engl J Med. 2008 Jul 24;359(4):378-90. doi: 10.1056/NEJMoa0708857.,Llovet JM,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMoa0708857
18650513,Subgroup and resistance analyses of raltegravir for resistant HIV-1 infection,"Cooper DA, Steigbigel RT, Gatell JM, Rockstroh JK, Katlama C, Yeni P, Lazzarin A, Clotet B, Kumar PN, Eron JE, Schechter M, Markowitz M, Loutfy MR, Lennox JL, Zhao J, Chen J, Ryan DM, Rhodes RR, Killar JA, Gilde LR, Strohmaier KM, Meibohm AR, Miller MD, Hazuda DJ, Nessly ML, DiNubile MJ, Isaacs RD, Teppler H, Nguyen BY; BENCHMRK Study Teams.",N Engl J Med. 2008 Jul 24;359(4):355-65. doi: 10.1056/NEJMoa0708978.,Cooper DA,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMoa0708978
18650512,Raltegravir with optimized background therapy for resistant HIV-1 infection,"Steigbigel RT, Cooper DA, Kumar PN, Eron JE, Schechter M, Markowitz M, Loutfy MR, Lennox JL, Gatell JM, Rockstroh JK, Katlama C, Yeni P, Lazzarin A, Clotet B, Zhao J, Chen J, Ryan DM, Rhodes RR, Killar JA, Gilde LR, Strohmaier KM, Meibohm AR, Miller MD, Hazuda DJ, Nessly ML, DiNubile MJ, Isaacs RD, Nguyen BY, Teppler H; BENCHMRK Study Teams.",N Engl J Med. 2008 Jul 24;359(4):339-54. doi: 10.1056/NEJMoa0708975.,Steigbigel RT,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMoa0708975
18650511,The Genetic Information Nondiscrimination Act--a half-step toward risk sharing,"Korobkin R, Rajkumar R.",N Engl J Med. 2008 Jul 24;359(4):335-7. doi: 10.1056/NEJMp0804352.,Korobkin R,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMp0804352
18650510,Tier 4 drugs and the fraying of the social compact,"Lee TH, Emanuel EJ.",N Engl J Med. 2008 Jul 24;359(4):333-5. doi: 10.1056/NEJMp0804261.,Lee TH,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMp0804261
18650509,Images in clinical medicine. Dynamic tumor staging,"Park CM, Goo JM.",N Engl J Med. 2008 Jul 24;359(4):e4. doi: 10.1056/NEJMicm073652.,Park CM,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMicm073652
18650508,Pharmacogenomics and drug toxicity,Nakamura Y.,N Engl J Med. 2008 Aug 21;359(8):856-8. doi: 10.1056/NEJMe0805136. Epub 2008 Jul 23.,Nakamura Y,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMe0805136
18650507,SLCO1B1 variants and statin-induced myopathy--a genomewide study,"SEARCH Collaborative Group, Link E, Parish S, Armitage J, Bowman L, Heath S, Matsuda F, Gut I, Lathrop M, Collins R.",N Engl J Med. 2008 Aug 21;359(8):789-99. doi: 10.1056/NEJMoa0801936. Epub 2008 Jul 23.,SEARCH Collaborative Group,N Engl J Med,2008,7/25/2008,,,10.1056/NEJMoa0801936
18642421,More on atypical fractures of the femoral diaphysis,"Lee P, Seibel MJ.",N Engl J Med. 2008 Jul 17;359(3):317; author reply 317-8.,Lee P,N Engl J Med,2008,7/22/2008,,,
18642418,Case 12-2008: Apnea and seizures in a newborn infant,Spadafora R.,N Engl J Med. 2008 Jul 17;359(3):315-6; author reply 316.,Spadafora R,N Engl J Med,2008,7/22/2008,,,
18642416,Artesunate for malaria,"Kashyap AS, Anand KP, Kashyap S.",N Engl J Med. 2008 Jul 17;359(3):314; author reply 314-5.,Kashyap AS,N Engl J Med,2008,7/22/2008,,,
18642415,Artesunate for malaria,Itskowitz MS.,N Engl J Med. 2008 Jul 17;359(3):313-4; author reply 314-5.,Itskowitz MS,N Engl J Med,2008,7/22/2008,,,
18642414,Artesunate for malaria,Gordi T.,N Engl J Med. 2008 Jul 17;359(3):313; author reply 314-5.,Gordi T,N Engl J Med,2008,7/22/2008,,,
18642413,Carotid stenting versus endarterectomy,"Yu JT, Tan L.",N Engl J Med. 2008 Jul 17;359(3):312; author reply 312-3.,Yu JT,N Engl J Med,2008,7/22/2008,,,
18642412,Carotid stenting versus endarterectomy,"Stöllberger C, Finsterer J.",N Engl J Med. 2008 Jul 17;359(3):311-2; author reply 312-3.,Stöllberger C,N Engl J Med,2008,7/22/2008,,,
18642411,Weekly paclitaxel in the adjuvant treatment of breast cancer,"Aksoy S, Dizdar O, Altundag K.",N Engl J Med. 2008 Jul 17;359(3):310; author reply 310-1.,Aksoy S,N Engl J Med,2008,7/22/2008,,,
18635444,Resolution of non-small-cell lung cancer after withdrawal of anti-TNF therapy,"Lees CW, Ironside J, Wallace WA, Satsangi J.",N Engl J Med. 2008 Jul 17;359(3):320-1. doi: 10.1056/NEJMc0800250.,Lees CW,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMc0800250
18635443,Perinatal deaths in a family with autosomal dominant polycystic kidney disease and a PKD2 mutation,"Bergmann C, Brüchle NO, Frank V, Rehder H, Zerres K.",N Engl J Med. 2008 Jul 17;359(3):318-9. doi: 10.1056/NEJMc0801868.,Bergmann C,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMc0801868
18635442,More on atypical fractures of the femoral diaphysis,"Kwek EB, Koh JS, Howe TS.",N Engl J Med. 2008 Jul 17;359(3):316-7; author reply 317-8. doi: 10.1056/NEJMc080861.,Kwek EB,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMc080861
18635441,Case 12-2008: Apnea and seizures in a newborn infant,"Shah SK, Jain S, Richardson J.",N Engl J Med. 2008 Jul 17;359(3):315; author reply 316. doi: 10.1056/NEJMc081137.,Shah SK,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMc081137
18635440,Artesunate for malaria,"Arguin PM, Weina PJ, Dougherty CP.",N Engl J Med. 2008 Jul 17;359(3):313; author reply 314-5. doi: 10.1056/NEJMc081180.,Arguin PM,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMc081180
18635439,Carotid stenting versus endarterectomy,"Balucani C, Cordonnier C.",N Engl J Med. 2008 Jul 17;359(3):311; author reply 312-3. doi: 10.1056/NEJMc081068.,Balucani C,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMc081068
18635438,Weekly paclitaxel in the adjuvant treatment of breast cancer,"Tsubokura M, Kami M, Komatsu T.",N Engl J Med. 2008 Jul 17;359(3):310; author reply 310-1. doi: 10.1056/NEJMc081136.,Tsubokura M,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMc081136
18635437,The antiinflammatory IgG,"Kaveri SV, Lacroix-Desmazes S, Bayry J.",N Engl J Med. 2008 Jul 17;359(3):307-9. doi: 10.1056/NEJMcibr0803649.,Kaveri SV,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMcibr0803649
18635436,Reducing antibody levels in patients undergoing transplantation,Shapiro R.,N Engl J Med. 2008 Jul 17;359(3):305-6. doi: 10.1056/NEJMe0804275.,Shapiro R,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMe0804275
18635435,Case records of the Massachusetts General Hospital. Case 22-2008. A 52-year-old woman with fever and confusion,"Hirsch MS, DeMaria A Jr, Schaefer PW, Branda JA.",N Engl J Med. 2008 Jul 17;359(3):294-303. doi: 10.1056/NEJMcpc0804149.,Hirsch MS,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMcpc0804149
18635434,Images in clinical medicine. Sclerosing peritonitis,"Shiraki K, Sakurai H.",N Engl J Med. 2008 Jul 17;359(3):293. doi: 10.1056/NEJMicm072475.,Shiraki K,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMicm072475
18635433,Acetylcysteine for acetaminophen poisoning,Heard KJ.,N Engl J Med. 2008 Jul 17;359(3):285-92. doi: 10.1056/NEJMct0708278.,Heard KJ,N Engl J Med,2008,7/19/2008,PMC2637612,NIHMS90042,10.1056/NEJMct0708278
18635432,Exclusion of patients from pay-for-performance targets by English physicians,"Doran T, Fullwood C, Reeves D, Gravelle H, Roland M.",N Engl J Med. 2008 Jul 17;359(3):274-84. doi: 10.1056/NEJMsa0800310.,Doran T,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMsa0800310
18635431,Long-term medical and social consequences of preterm birth,"Moster D, Lie RT, Markestad T.",N Engl J Med. 2008 Jul 17;359(3):262-73. doi: 10.1056/NEJMoa0706475.,Moster D,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMoa0706475
18635430,Effect of dissemination of evidence in reducing injuries from falls,"Tinetti ME, Baker DI, King M, Gottschalk M, Murphy TE, Acampora D, Carlin BP, Leo-Summers L, Allore HG.",N Engl J Med. 2008 Jul 17;359(3):252-61. doi: 10.1056/NEJMoa0801748.,Tinetti ME,N Engl J Med,2008,7/19/2008,PMC3472807,NIHMS410481,10.1056/NEJMoa0801748
18635429,Rituximab and intravenous immune globulin for desensitization during renal transplantation,"Vo AA, Lukovsky M, Toyoda M, Wang J, Reinsmoen NL, Lai CH, Peng A, Villicana R, Jordan SC.",N Engl J Med. 2008 Jul 17;359(3):242-51. doi: 10.1056/NEJMoa0707894.,Vo AA,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMoa0707894
18635428,"Weight loss with a low-carbohydrate, Mediterranean, or low-fat diet","Shai I, Schwarzfuchs D, Henkin Y, Shahar DR, Witkow S, Greenberg I, Golan R, Fraser D, Bolotin A, Vardi H, Tangi-Rozental O, Zuk-Ramot R, Sarusi B, Brickner D, Schwartz Z, Sheiner E, Marko R, Katorza E, Thiery J, Fiedler GM, Blüher M, Stumvoll M, Stampfer MJ; Dietary Intervention Randomized Controlled Trial (DIRECT) Group.",N Engl J Med. 2008 Jul 17;359(3):229-41. doi: 10.1056/NEJMoa0708681.,Shai I,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMoa0708681
18635427,From all walks of life--nontraditional medical students and the future of medicine,Jauhar S.,N Engl J Med. 2008 Jul 17;359(3):224-7. doi: 10.1056/NEJMp0802264.,Jauhar S,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMp0802264
18635426,Relevance and rigor in premedical education,Dienstag JL.,N Engl J Med. 2008 Jul 17;359(3):221-4. doi: 10.1056/NEJMp0803098.,Dienstag JL,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMp0803098
18635425,Images in clinical medicine. Vitiligo and cutaneous melanoma,"Redondo P, Del Olmo J.",N Engl J Med. 2008 Jul 17;359(3):e3. doi: 10.1056/NEJMicm053764.,Redondo P,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMicm053764
18635424,Medicare showdown,Iglehart JK.,N Engl J Med. 2008 Aug 7;359(6):556-8. doi: 10.1056/NEJMp0805760. Epub 2008 Jul 16.,Iglehart JK,N Engl J Med,2008,7/19/2008,,,10.1056/NEJMp0805760
18618953,Shifts in health information,Simborg DW.,N Engl J Med. 2008 Jul 10;359(2):209-10; author reply 210.,Simborg DW,N Engl J Med,2008,7/12/2008,,,
18618952,Case 11-2008: Mental-status changes after liver transplantation,Joy M.,N Engl J Med. 2008 Jul 10;359(2):208; author reply 208-9.,Joy M,N Engl J Med,2008,7/12/2008,,,
18618951,VEGF inhibition and renal thrombotic microangiopathy,"Nochy D, Lefaucheur C, Hill G.",N Engl J Med. 2008 Jul 10;359(2):206; author reply 206-7.,Nochy D,N Engl J Med,2008,7/12/2008,,,
18618950,Coronary calcium and events in four ethnic groups,"Nasir K, Budoff MJ, Blumenthal R.",N Engl J Med. 2008 Jul 10;359(2):203; author reply 204.,Nasir K,N Engl J Med,2008,7/12/2008,,,
18618949,Coronary calcium and events in four ethnic groups,"Goyal SK, Punnam SR.",N Engl J Med. 2008 Jul 10;359(2):203; author reply 204.,Goyal SK,N Engl J Med,2008,7/12/2008,,,
18618948,Coronary calcium and events in four ethnic groups,"Burtey S, Dussol B, Brunet P.",N Engl J Med. 2008 Jul 10;359(2):202-3; author reply 204.,Burtey S,N Engl J Med,2008,7/12/2008,,,
