PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"7866212","US announces drug treatment for sickle cell anaemia","Charatan FB.","BMJ. 1995 Feb 11;310(6976):352. doi: 10.1136/bmj.310.6976.352.","Charatan FB","BMJ","1995","1995/02/11","PMC2548801","","10.1136/bmj.310.6976.352"
"7866211","Israel compensates for ringworm treatment","Siegel-Itzkovich J.","BMJ. 1995 Feb 11;310(6976):350-1. doi: 10.1136/bmj.310.6976.350a.","Siegel-Itzkovich J","BMJ","1995","1995/02/11","","","10.1136/bmj.310.6976.350a"
"7866210","Doctor in Zimbabwe race row out on bail","Bishop C.","BMJ. 1995 Feb 11;310(6976):350. doi: 10.1136/bmj.310.6976.350.","Bishop C","BMJ","1995","1995/02/11","","","10.1136/bmj.310.6976.350"
"7866209","Smokers in Britain get legal aid","Dyer C.","BMJ. 1995 Feb 11;310(6976):349. doi: 10.1136/bmj.310.6976.349.","Dyer C","BMJ","1995","1995/02/11","","","10.1136/bmj.310.6976.349"
"7866208","Report highlights needs of minority groups","Court C.","BMJ. 1995 Feb 11;310(6976):348-9. doi: 10.1136/bmj.310.6976.348a.","Court C","BMJ","1995","1995/02/11","","","10.1136/bmj.310.6976.348a"
"7866207","Egyptian doctors' arrest sparks protest","Kandela P.","BMJ. 1995 Feb 11;310(6976):347-8. doi: 10.1136/bmj.310.6976.347a.","Kandela P","BMJ","1995","1995/02/11","","","10.1136/bmj.310.6976.347a"
"7866206","Turkish doctors tackle human rights crisis","Mansour P.","BMJ. 1995 Feb 11;310(6976):347. doi: 10.1136/bmj.310.6976.347.","Mansour P","BMJ","1995","1995/02/11","","","10.1136/bmj.310.6976.347"
"7866205","New treatments for multiple sclerosis","McDonald WI.","BMJ. 1995 Feb 11;310(6976):345-6. doi: 10.1136/bmj.310.6976.345.","McDonald WI","BMJ","1995","1995/02/11","PMC2548759","","10.1136/bmj.310.6976.345"
"7866204","The shaken infant syndrome","Carty H, Ratcliffe J.","BMJ. 1995 Feb 11;310(6976):344-5. doi: 10.1136/bmj.310.6976.344.","Carty H","BMJ","1995","1995/02/11","PMC2548758","","10.1136/bmj.310.6976.344"
"7866203","Learning medicine in the community","Field J, Kinmonth AL.","BMJ. 1995 Feb 11;310(6976):343-4. doi: 10.1136/bmj.310.6976.343.","Field J","BMJ","1995","1995/02/11","PMC2548757","","10.1136/bmj.310.6976.343"
"7866202","Rethinking sexual health clinics","Stedman Y, Elstein M.","BMJ. 1995 Feb 11;310(6976):342-3. doi: 10.1136/bmj.310.6976.342.","Stedman Y","BMJ","1995","1995/02/11","PMC2548756","","10.1136/bmj.310.6976.342"
"7866201","The persistent vegetative state","Howard RS, Miller DH.","BMJ. 1995 Feb 11;310(6976):341-2. doi: 10.1136/bmj.310.6976.341.","Howard RS","BMJ","1995","1995/02/11","PMC2548755","","10.1136/bmj.310.6976.341"
"7794326","Drug resistant tuberculosis","Davies PD.","BMJ. 1995 Feb 11;310(6976):400-1. doi: 10.1136/bmj.310.6976.400c.","Davies PD","BMJ","1995","1995/02/11","PMC2548786","","10.1136/bmj.310.6976.400c"
"7726959","Reporting of air pollution levels","Ayres JG.","BMJ. 1995 Feb 11;310(6976):402. doi: 10.1136/bmj.310.6976.402b.","Ayres JG","BMJ","1995","1995/02/11","PMC2548793","","10.1136/bmj.310.6976.402b"
"7726958","Immunising infants at risk of hepatitis B. BCG vaccination programmes may provide useful guidance","Chapel D, Fernandes V.","BMJ. 1995 Feb 11;310(6976):400. doi: 10.1136/bmj.310.6976.400b.","Chapel D","BMJ","1995","1995/02/11","PMC2548785","","10.1136/bmj.310.6976.400b"
"7726957","Measles campaign","Calman KC.","BMJ. 1995 Feb 11;310(6976):399-400. doi: 10.1136/bmj.310.6976.399c.","Calman KC","BMJ","1995","1995/02/11","PMC2548782","","10.1136/bmj.310.6976.399c"
"7726956","Environmental lead and children's intelligence. Hair lead studies were excluded","Huel G, Campagna D, Moreau T, Tubert-Bitter P.","BMJ. 1995 Feb 11;310(6976):397-8. doi: 10.1136/bmj.310.6976.397c.","Huel G","BMJ","1995","1995/02/11","PMC2548775","","10.1136/bmj.310.6976.397c"
"7677827","Effect of alfacalcidol on natural course of renal bone disease in mild to moderate renal failure","Hamdy NA, Kanis JA, Beneton MN, Brown CB, Juttmann JR, Jordans JG, Josse S, Meyrier A, Lins RL, Fairey IT.","BMJ. 1995 Feb 11;310(6976):358-63. doi: 10.1136/bmj.310.6976.358.","Hamdy NA","BMJ","1995","1995/02/11","PMC2548761","","10.1136/bmj.310.6976.358"
"7632216","Why do so few patients appeal against detention under Section 2 of the Mental Health Act?","Bradley C, Marshall M, Gath D.","BMJ. 1995 Feb 11;310(6976):364-7. doi: 10.1136/bmj.310.6976.364.","Bradley C","BMJ","1995","1995/02/11","PMC2548762","","10.1136/bmj.310.6976.364"
"7866200","Psychotic illness in ethnic groups. Larger studies are needed","Bhatnagar KS.","BMJ. 1995 Feb 4;310(6975):333. doi: 10.1136/bmj.310.6975.333.","Bhatnagar KS","BMJ","1995","1995/02/04","PMC2548728","","10.1136/bmj.310.6975.333"
"7866199","Psychotic illness in ethnic groups. Some ethnic groups may be more vulnerable to extremes of social deprivation","Perkins R, Fisher N.","BMJ. 1995 Feb 4;310(6975):332-3. doi: 10.1136/bmj.310.6975.332b.","Perkins R","BMJ","1995","1995/02/04","PMC2548727","","10.1136/bmj.310.6975.332b"
"7866198","Psychotic illness in ethnic groups. Census categories of ethnic group are limited","Bartlett A, Fiander M.","BMJ. 1995 Feb 4;310(6975):332; author reply 333. doi: 10.1136/bmj.310.6975.332a.","Bartlett A","BMJ","1995","1995/02/04","PMC2548726","","10.1136/bmj.310.6975.332a"
"7866197","Psychotic illness in ethnic groups. Biological is not synonymous with genetic","Eagles JM.","BMJ. 1995 Feb 4;310(6975):332; author reply 333. doi: 10.1136/bmj.310.6975.332.","Eagles JM","BMJ","1995","1995/02/04","PMC2548725","","10.1136/bmj.310.6975.332"
"7866196","Psychotic illness in ethnic groups. Study did not deal with ""category fallacy""","Fernando S.","BMJ. 1995 Feb 4;310(6975):331-2; author reply 333. doi: 10.1136/bmj.310.6975.331d.","Fernando S","BMJ","1995","1995/02/04","PMC2548724","","10.1136/bmj.310.6975.331d"
"7866195","Psychotic illness in ethnic groups. Numbers are small","Bhugra D, Leff J, Mallett R.","BMJ. 1995 Feb 4;310(6975):331; author reply 333. doi: 10.1136/bmj.310.6975.331c.","Bhugra D","BMJ","1995","1995/02/04","PMC2548723","","10.1136/bmj.310.6975.331c"
"7866194","Psychotic illness in ethnic groups. Data on Surinamese patients in The Netherlands support study results","Selten JP.","BMJ. 1995 Feb 4;310(6975):331; author reply 333. doi: 10.1136/bmj.310.6975.331b.","Selten JP","BMJ","1995","1995/02/04","PMC2548749","","10.1136/bmj.310.6975.331b"
"7866193","Referral of women with breast lumps","Foster J.","BMJ. 1995 Feb 4;310(6975):331. doi: 10.1136/bmj.310.6975.331.","Foster J","BMJ","1995","1995/02/04","PMC2548721","","10.1136/bmj.310.6975.331"
"7866192","Positive predictive value of tests for breast disease","Chalmers JW, Breen D.","BMJ. 1995 Feb 4;310(6975):331. doi: 10.1136/bmj.310.6975.331a.","Chalmers JW","BMJ","1995","1995/02/04","PMC2548722","","10.1136/bmj.310.6975.331a"
"7866191","Numbers alone cannot determine rational treatment","Wallance P.","BMJ. 1995 Feb 4;310(6975):330. doi: 10.1136/bmj.310.6975.330.","Wallance P","BMJ","1995","1995/02/04","PMC2548719","","10.1136/bmj.310.6975.330"
"7866190","Matching in case-control studies","Sørensen HT, Gillman MW.","BMJ. 1995 Feb 4;310(6975):329-30. doi: 10.1136/bmj.310.6975.329d.","Sørensen HT","BMJ","1995","1995/02/04","PMC2548718","","10.1136/bmj.310.6975.329d"
"7866189","Macroglossia. Tracheostomy may not be necessary during surgery","Farrell RW.","BMJ. 1995 Feb 4;310(6975):329. doi: 10.1136/bmj.310.6975.329a.","Farrell RW","BMJ","1995","1995/02/04","PMC2548716","","10.1136/bmj.310.6975.329a"
"7866188","Macroglossia. Classify the pathology as normal or abnormal","Renehan AG, Morton ME.","BMJ. 1995 Feb 4;310(6975):329. doi: 10.1136/bmj.310.6975.329.","Renehan AG","BMJ","1995","1995/02/04","PMC2548715","","10.1136/bmj.310.6975.329"
"7866187","Confounding and Simpson's paradox. Multiple regression would confound the clinicians","Charig CR.","BMJ. 1995 Feb 4;310(6975):329. doi: 10.1136/bmj.310.6975.329b.","Charig CR","BMJ","1995","1995/02/04","PMC2548717","","10.1136/bmj.310.6975.329b"
"7866186","Severe chickenpox during treatment with corticosteroids. Latex assay shows false negatives","Bendig J, Meurisse V, Chambers S.","BMJ. 1995 Feb 4;310(6975):327-8. doi: 10.1136/bmj.310.6975.327d.","Bendig J","BMJ","1995","1995/02/04","PMC2548712","","10.1136/bmj.310.6975.327d"
"7866185","Severe chickenpox during treatment with corticosteroids. Immunoglobulin should be given if steroid dosage was > or = 0.5 mg/kg/day in preceding three months","Burnett I.","BMJ. 1995 Feb 4;310(6975):327; author reply 328. doi: 10.1136/bmj.310.6975.327b.","Burnett I","BMJ","1995","1995/02/04","PMC2548710","","10.1136/bmj.310.6975.327b"
"7866184","Severe chickenpox during treatment with corticosteroids. At what age should varicella-zoster immunoglobulin be given?","Buss P.","BMJ. 1995 Feb 4;310(6975):327; author reply 328. doi: 10.1136/bmj.310.6975.327a.","Buss P","BMJ","1995","1995/02/04","PMC2548709","","10.1136/bmj.310.6975.327a"
"7866183","Mortality and alcohol consumption. The conclusions we draw","Reynolds TM.","BMJ. 1995 Feb 4;310(6975):326. doi: 10.1136/bmj.310.6975.326a.","Reynolds TM","BMJ","1995","1995/02/04","PMC2548707","","10.1136/bmj.310.6975.326a"
"7866182","Mortality and alcohol consumption. Moderate drinking also improves health","Lyons RA, Lo SV, Monaghan S, Littlepage BN.","BMJ. 1995 Feb 4;310(6975):326. doi: 10.1136/bmj.310.6975.326.","Lyons RA","BMJ","1995","1995/02/04","PMC2548706","","10.1136/bmj.310.6975.326"
"7866181","Length of femoral neck and rates of hip fractures. Measurements may not be reliable","Høiseth A.","BMJ. 1995 Feb 4;310(6975):326. doi: 10.1136/bmj.310.6975.326b.","Høiseth A","BMJ","1995","1995/02/04","PMC2548708","","10.1136/bmj.310.6975.326b"
"7866180","Mortality and alcohol consumption. Non-drinkers shouldn't be used as baseline","Shaper AG.","BMJ. 1995 Feb 4;310(6975):325. doi: 10.1136/bmj.310.6975.325.","Shaper AG","BMJ","1995","1995/02/04","PMC2548704","","10.1136/bmj.310.6975.325"
"7866179","ABC of rheumatology. Pain in the hip and knee","Paice E.","BMJ. 1995 Feb 4;310(6975):319-22. doi: 10.1136/bmj.310.6975.319.","Paice E","BMJ","1995","1995/02/04","PMC2548703","","10.1136/bmj.310.6975.319"
"7866178","Should carotid endarterectomy be purchased? Purchasers need a broader perspective","Lambert M.","BMJ. 1995 Feb 4;310(6975):317-8. doi: 10.1136/bmj.310.6975.317.","Lambert M","BMJ","1995","1995/02/04","PMC2548748","","10.1136/bmj.310.6975.317"
"7866177","Should carotid endarterectomy be purchased? Treatment avoids much morbidity","Baird RN.","BMJ. 1995 Feb 4;310(6975):316-7. doi: 10.1136/bmj.310.6975.316.","Baird RN","BMJ","1995","1995/02/04","PMC2548701","","10.1136/bmj.310.6975.316"
"7866176","Financial accounting in the NHS","Cook A.","BMJ. 1995 Feb 4;310(6975):312-6. doi: 10.1136/bmj.310.6975.312.","Cook A","BMJ","1995","1995/02/04","PMC2548700","","10.1136/bmj.310.6975.312"
"7866175","Severe gastroparesis diabeticorum in a young patient with insulin dependent diabetes","Dowling CJ, Kumar S, Boulton JM, Edmonds M, Fielding LP, Jenkins DJ, Llewelyn JG.","BMJ. 1995 Feb 4;310(6975):308-11. doi: 10.1136/bmj.310.6975.308.","Dowling CJ","BMJ","1995","1995/02/04","PMC2548699","","10.1136/bmj.310.6975.308"
"7866174","Lyme disease in the United Kingdom","O'Connell S.","BMJ. 1995 Feb 4;310(6975):303-8. doi: 10.1136/bmj.310.6975.303.","O'Connell S","BMJ","1995","1995/02/04","PMC2548698","","10.1136/bmj.310.6975.303"
"7866173","Natural course of 500 consecutive cases of whooping cough: a general practice population study","Jenkinson D.","BMJ. 1995 Feb 4;310(6975):299-302. doi: 10.1136/bmj.310.6975.299.","Jenkinson D","BMJ","1995","1995/02/04","PMC2548696","","10.1136/bmj.310.6975.299"
"7866172","Statistics notes: the normal distribution","Altman DG, Bland JM.","BMJ. 1995 Feb 4;310(6975):298. doi: 10.1136/bmj.310.6975.298.","Altman DG","BMJ","1995","1995/02/04","PMC2548695","","10.1136/bmj.310.6975.298"
"7866171","Short stature and diabetic nephropathy","Rossing P, Tarnow L, Nielsen FS, Boelskifte S, Brenner BM, Parving HH.","BMJ. 1995 Feb 4;310(6975):296-7. doi: 10.1136/bmj.310.6975.296.","Rossing P","BMJ","1995","1995/02/04","PMC2548694","","10.1136/bmj.310.6975.296"
"7866170","Drug injection and HIV prevalence in inmates of Glenochil prison","Gore SM, Bird AG, Burns SM, Goldberg DJ, Ross AJ, Macgregor J.","BMJ. 1995 Feb 4;310(6975):293-6. doi: 10.1136/bmj.310.6975.293.","Gore SM","BMJ","1995","1995/02/04","PMC2548681","","10.1136/bmj.310.6975.293"
"7866169","Outbreak of HIV infection in a Scottish prison","Taylor A, Goldberg D, Emslie J, Wrench J, Gruer L, Cameron S, Black J, Davis B, McGregor J, Follett E, et al.","BMJ. 1995 Feb 4;310(6975):289-92. doi: 10.1136/bmj.310.6975.289.","Taylor A","BMJ","1995","1995/02/04","PMC2548692","","10.1136/bmj.310.6975.289"
"7866168","Spread of bloodborne viruses among Australian prison entrants","Crofts N, Stewart T, Hearne P, Ping XY, Breshkin AM, Locarnini SA.","BMJ. 1995 Feb 4;310(6975):285-8. doi: 10.1136/bmj.310.6975.285.","Crofts N","BMJ","1995","1995/02/04","PMC2548691","","10.1136/bmj.310.6975.285"
"7866167","Emergency delays need urgent attention","Dillner L.","BMJ. 1995 Feb 4;310(6975):283. doi: 10.1136/bmj.310.6975.283.","Dillner L","BMJ","1995","1995/02/04","PMC2548693","","10.1136/bmj.310.6975.283"
"7866166","Imprisonment, injecting drug use, and bloodborne viruses","Gill ON, Noone A, Heptonstall J.","BMJ. 1995 Feb 4;310(6975):275-6. doi: 10.1136/bmj.310.6975.275.","Gill ON","BMJ","1995","1995/02/04","PMC2548690","","10.1136/bmj.310.6975.275"
"7866165","Bullying in schools: doctors' responsibilities","Dawkins J.","BMJ. 1995 Feb 4;310(6975):274-5. doi: 10.1136/bmj.310.6975.274.","Dawkins J","BMJ","1995","1995/02/04","PMC2548689","","10.1136/bmj.310.6975.274"
"7866164","Television violence and children","Black D, Newman M.","BMJ. 1995 Feb 4;310(6975):273-4. doi: 10.1136/bmj.310.6975.273.","Black D","BMJ","1995","1995/02/04","PMC2548688","","10.1136/bmj.310.6975.273"
"7866163","Preventing crime and violence","Shepherd JP, Farrington DP.","BMJ. 1995 Feb 4;310(6975):271-2. doi: 10.1136/bmj.310.6975.271.","Shepherd JP","BMJ","1995","1995/02/04","PMC2548686","","10.1136/bmj.310.6975.271"
"7755726","Psychotic illness in ethnic groups. Accuracy of variables describing ethnic minority groups is important","McKenzie K.","BMJ. 1995 Feb 4;310(6975):333. doi: 10.1136/bmj.310.6975.333a.","McKenzie K","BMJ","1995","1995/02/04","PMC2548729","","10.1136/bmj.310.6975.333a"
"7755725","Apolipoprotein e4 allele and cognitive decline. May be less relevant","Frisoni GB, Bianchetti A, Franceschini G, Govoni S, Trabucchi M.","BMJ. 1995 Feb 4;310(6975):330-1. doi: 10.1136/bmj.310.6975.330a.","Frisoni GB","BMJ","1995","1995/02/04","PMC2548720","","10.1136/bmj.310.6975.330a"
"7755724","Managing ulceration of the breast","Stone C, Dunn K.","BMJ. 1995 Feb 4;310(6975):328-9. doi: 10.1136/bmj.310.6975.328a.","Stone C","BMJ","1995","1995/02/04","PMC2548713","","10.1136/bmj.310.6975.328a"
"7755723","Severe chickenpox during treatment with corticosteroids. National guidelines exist","Ellender D, Waller P, Wood S, Rawlins M, Langman M, Salisbury D, Wilson E.","BMJ. 1995 Feb 4;310(6975):327; author reply 328. doi: 10.1136/bmj.310.6975.327c.","Ellender D","BMJ","1995","1995/02/04","PMC2548711","","10.1136/bmj.310.6975.327c"
"7755722","Mortality and alcohol consumption. The dose-response relation is probably linear","Marks DF.","BMJ. 1995 Feb 4;310(6975):325-6. doi: 10.1136/bmj.310.6975.325a.","Marks DF","BMJ","1995","1995/02/04","PMC2548705","","10.1136/bmj.310.6975.325a"
"7646645","Drug users' views on general practitioners","Hindler C, Nazareth I, King M, Cohen J, Farmer R, Gerada C.","BMJ. 1995 Feb 4;310(6975):302. doi: 10.1136/bmj.310.6975.302.","Hindler C","BMJ","1995","1995/02/04","PMC2548697","","10.1136/bmj.310.6975.302"
"7632215","Prison policies put inmates at risk","","BMJ. 1995 Feb 4;310(6975):278-83.","","BMJ","1995","1995/02/04","","",""
"7532503","Biological influences on criminal behaviour: how good is the evidence?","Alper JS.","BMJ. 1995 Feb 4;310(6975):272-3. doi: 10.1136/bmj.310.6975.272.","Alper JS","BMJ","1995","1995/02/04","PMC2548687","","10.1136/bmj.310.6975.272"
"7866162","Out of hours care. Establish primary care centres in hospitals","Olney DB.","BMJ. 1995 Jan 28;310(6974):263. doi: 10.1136/bmj.310.6974.263b.","Olney DB","BMJ","1995","1995/01/28","PMC2548666","","10.1136/bmj.310.6974.263b"
"7866161","Out of hours care. Cultural change is necessary","Kadri AZ.","BMJ. 1995 Jan 28;310(6974):262-3. doi: 10.1136/bmj.310.6974.262c.","Kadri AZ","BMJ","1995","1995/01/28","PMC2548664","","10.1136/bmj.310.6974.262c"
"7866160","Electronic health records","Lawson JT.","BMJ. 1995 Jan 28;310(6974):262. doi: 10.1136/bmj.310.6974.262.","Lawson JT","BMJ","1995","1995/01/28","PMC2548662","","10.1136/bmj.310.6974.262"
"7866159","Careers in academic general practice","Hilton S.","BMJ. 1995 Jan 28;310(6974):262. doi: 10.1136/bmj.310.6974.262b.","Hilton S","BMJ","1995","1995/01/28","PMC2548663","","10.1136/bmj.310.6974.262b"
"7866158","Ethics of rationing health care services","Cox D.","BMJ. 1995 Jan 28;310(6974):261-2. doi: 10.1136/bmj.310.6974.261c.","Cox D","BMJ","1995","1995/01/28","PMC2548661","","10.1136/bmj.310.6974.261c"
"7866157","Infectivity of pneumonic plague","Wright FJ.","BMJ. 1995 Jan 28;310(6974):261. doi: 10.1136/bmj.310.6974.261.","Wright FJ","BMJ","1995","1995/01/28","PMC2548658","","10.1136/bmj.310.6974.261"
"7866156","Certifying incapacity for work","Aylward M.","BMJ. 1995 Jan 28;310(6974):261. doi: 10.1136/bmj.310.6974.261a.","Aylward M","BMJ","1995","1995/01/28","PMC2548659","","10.1136/bmj.310.6974.261a"
"7866155","Intrahepatic cholestasis of pregnancy","Scheuer P, Chambers J, Rogers A.","BMJ. 1995 Jan 28;310(6974):260. doi: 10.1136/bmj.310.6974.260c.","Scheuer P","BMJ","1995","1995/01/28","PMC2548657","","10.1136/bmj.310.6974.260c"
"7866154","Hepatitis C in asymptomatic blood donors. Did ethics committee approve study?","Summerton CB.","BMJ. 1995 Jan 28;310(6974):260. doi: 10.1136/bmj.310.6974.260a.","Summerton CB","BMJ","1995","1995/01/28","PMC2548655","","10.1136/bmj.310.6974.260a"
"7866153","Triglyceride concentration and coronary heart disease","Garber AM, Avins AL.","BMJ. 1995 Jan 28;310(6974):259-60. doi: 10.1136/bmj.310.6974.259c.","Garber AM","BMJ","1995","1995/01/28","PMC2548654","","10.1136/bmj.310.6974.259c"
"7866152","Social observations on childhood","Greenberg L.","BMJ. 1995 Jan 28;310(6974):259. doi: 10.1136/bmj.310.6974.259a.","Greenberg L","BMJ","1995","1995/01/28","PMC2548638","","10.1136/bmj.310.6974.259a"
"7866151","Circumcision","Mullick S.","BMJ. 1995 Jan 28;310(6974):259. doi: 10.1136/bmj.310.6974.259b.","Mullick S","BMJ","1995","1995/01/28","PMC2548633","","10.1136/bmj.310.6974.259b"
"7866150","Psychotic illness in ethnic groups. Conclusions of study are unwarranted","Sugarman PA.","BMJ. 1995 Jan 28;310(6974):259. doi: 10.1136/bmj.310.6974.259.","Sugarman PA","BMJ","1995","1995/01/28","PMC2548651","","10.1136/bmj.310.6974.259"
"7866149","Use of personal records for research purposes. Restrictions unnecessary and obstructive","Haddow JE, Palomaki GE.","BMJ. 1995 Jan 28;310(6974):258. doi: 10.1136/bmj.310.6974.258a.","Haddow JE","BMJ","1995","1995/01/28","PMC2548647","","10.1136/bmj.310.6974.258a"
"7866148","Use of personal records for research purposes. Records prematurely destroyed","Hawkins MM, Craft AW.","BMJ. 1995 Jan 28;310(6974):258. doi: 10.1136/bmj.310.6974.258.","Hawkins MM","BMJ","1995","1995/01/28","PMC2548646","","10.1136/bmj.310.6974.258"
"7866147","Use of personal records for research purposes. Guidelines may affect audit","Stark AN.","BMJ. 1995 Jan 28;310(6974):258. doi: 10.1136/bmj.310.6974.258b.","Stark AN","BMJ","1995","1995/01/28","PMC2548648","","10.1136/bmj.310.6974.258b"
"7866146","Use of personal records for research purposes. Identification numbers help maintain confidentiality","Edouard L, Rawson NS.","BMJ. 1995 Jan 28;310(6974):257-8. doi: 10.1136/bmj.310.6974.257d.","Edouard L","BMJ","1995","1995/01/28","PMC2548645","","10.1136/bmj.310.6974.257d"
"7866145","The health of leaders. Should they have occupational health screening?","Vincenti GE.","BMJ. 1995 Jan 28;310(6974):257. doi: 10.1136/bmj.310.6974.257b.","Vincenti GE","BMJ","1995","1995/01/28","PMC2548644","","10.1136/bmj.310.6974.257b"
"7866144","Homoeopathy for recurrent upper respiratory tract infections. Power of study was not estimated","Rampes H.","BMJ. 1995 Jan 28;310(6974):257. doi: 10.1136/bmj.310.6974.257.","Rampes H","BMJ","1995","1995/01/28","PMC2548643","","10.1136/bmj.310.6974.257"
"7866143","Homoeopathy for recurrent upper respiratory tract infections. Use of daily symptom score not validated","Vickers A.","BMJ. 1995 Jan 28;310(6974):256-7. doi: 10.1136/bmj.310.6974.256c.","Vickers A","BMJ","1995","1995/01/28","PMC2548642","","10.1136/bmj.310.6974.256c"
"7866142","Simple aspiration for spontaneous pneumothorax. May not reduce the need for pleurectomy","Currie DC.","BMJ. 1995 Jan 28;310(6974):256. doi: 10.1136/bmj.310.6974.256.","Currie DC","BMJ","1995","1995/01/28","PMC2548639","","10.1136/bmj.310.6974.256"
"7866141","Enteroviral hypothesis for motor neurone disease","Nowotny N, Dürr G.","BMJ. 1995 Jan 28;310(6974):256. doi: 10.1136/bmj.310.6974.256a.","Nowotny N","BMJ","1995","1995/01/28","PMC2548640","","10.1136/bmj.310.6974.256a"
"7866140","Simple aspiration for spontaneous pneumothorax. Authors reinvent the wheel","Bradley G.","BMJ. 1995 Jan 28;310(6974):255-6. doi: 10.1136/bmj.310.6974.255b.","Bradley G","BMJ","1995","1995/01/28","PMC2548632","","10.1136/bmj.310.6974.255b"
"7866139","Treating asthma. Scoring system developed for drug related morbidity","Pantin CF, King R, Pathak U, Baldwin DR, Burge PS, Cushley MJ.","BMJ. 1995 Jan 28;310(6974):255. doi: 10.1136/bmj.310.6974.255a.","Pantin CF","BMJ","1995","1995/01/28","PMC2548637","","10.1136/bmj.310.6974.255a"
"7866138","Treating asthma. Beta agonists are widely used","Jones A.","BMJ. 1995 Jan 28;310(6974):255. doi: 10.1136/bmj.310.6974.255.","Jones A","BMJ","1995","1995/01/28","PMC2548636","","10.1136/bmj.310.6974.255"
"7866137","Treating asthma. Prescription Pricing Authority aims to promote high quality prescribing","Ferguson J, Harris CM, England G, Hough N, Lee MG, Archer D, Ewington T, Clappison P.","BMJ. 1995 Jan 28;310(6974):254. doi: 10.1136/bmj.310.6974.254a.","Ferguson J","BMJ","1995","1995/01/28","PMC2548634","","10.1136/bmj.310.6974.254a"
"7866136","Treating asthma. Clinical efficacy and safety of generic inhalers is well established","Smith JM, Bateman DN.","BMJ. 1995 Jan 28;310(6974):254. doi: 10.1136/bmj.310.6974.254.","Smith JM","BMJ","1995","1995/01/28","PMC2548606","","10.1136/bmj.310.6974.254"
"7866135","How to do it. Participate in an international conference","Cutting WA.","BMJ. 1995 Jan 28;310(6974):249-51. doi: 10.1136/bmj.310.6974.249.","Cutting WA","BMJ","1995","1995/01/28","PMC2548672","","10.1136/bmj.310.6974.249"
"7866134","Important progress in treatment. Chemotherapy for solid tumours","Cunningham D.","BMJ. 1995 Jan 28;310(6974):247-8. doi: 10.1136/bmj.310.6974.247.","Cunningham D","BMJ","1995","1995/01/28","PMC2548630","","10.1136/bmj.310.6974.247"
"7866133","Chemotherapy for solid tumours. Routine treatment not yet justified","Mead GM.","BMJ. 1995 Jan 28;310(6974):246-7. doi: 10.1136/bmj.310.6974.246.","Mead GM","BMJ","1995","1995/01/28","PMC2548629","","10.1136/bmj.310.6974.246"
"7866132","Making finance work for you--strategic issues in clinical directorates","Stuart J, Spurgeon PC, Cook A.","BMJ. 1995 Jan 28;310(6974):244-6. doi: 10.1136/bmj.310.6974.244.","Stuart J","BMJ","1995","1995/01/28","PMC2548628","","10.1136/bmj.310.6974.244"
"7866131","ABC of rheumatology. Pain in the hand and wrist","Shipley M.","BMJ. 1995 Jan 28;310(6974):239-43. doi: 10.1136/bmj.310.6974.239.","Shipley M","BMJ","1995","1995/01/28","PMC2548627","","10.1136/bmj.310.6974.239"
"7866130","Making an advance directive","Robertson GS.","BMJ. 1995 Jan 28;310(6974):236-8. doi: 10.1136/bmj.310.6974.236.","Robertson GS","BMJ","1995","1995/01/28","PMC2548626","","10.1136/bmj.310.6974.236"
"7866129","Purchaser-provider: the international dimension","Mason A, Morgan K.","BMJ. 1995 Jan 28;310(6974):231-5. doi: 10.1136/bmj.310.6974.231.","Mason A","BMJ","1995","1995/01/28","PMC2548625","","10.1136/bmj.310.6974.231"
"7866128","General practitioners' knowledge and use of living wills","Ashby M, Wakefield M, Beilby J.","BMJ. 1995 Jan 28;310(6974):230. doi: 10.1136/bmj.310.6974.230.","Ashby M","BMJ","1995","1995/01/28","PMC2548624","","10.1136/bmj.310.6974.230"
"7866127","Comparison of uptake of breast screening, cervical screening, and childhood immunisation","Rudiman R, Gilbert FJ, Ritchie LD.","BMJ. 1995 Jan 28;310(6974):229. doi: 10.1136/bmj.310.6974.229.","Rudiman R","BMJ","1995","1995/01/28","PMC2548623","","10.1136/bmj.310.6974.229"
"7866126","Eating habits and attitudes among mothers of children with feeding disorders","Stein A, Stein J, Walters EA, Fairburn CG.","BMJ. 1995 Jan 28;310(6974):228. doi: 10.1136/bmj.310.6974.228.","Stein A","BMJ","1995","1995/01/28","PMC2548622","","10.1136/bmj.310.6974.228"
"7866125","Parental refusal to have children immunised: extent and reasons","Simpson N, Lenton S, Randall R.","BMJ. 1995 Jan 28;310(6974):227. doi: 10.1136/bmj.310.6974.225.","Simpson N","BMJ","1995","1995/01/28","PMC2548621","","10.1136/bmj.310.6974.225"
"7866124","Is the three year breast screening interval too long? Occurrence of interval cancers in NHS breast screening programme's north western region","Woodman CB, Threlfall AG, Boggis CR, Prior P.","BMJ. 1995 Jan 28;310(6974):224-6. doi: 10.1136/bmj.310.6974.224.","Woodman CB","BMJ","1995","1995/01/28","PMC2548620","","10.1136/bmj.310.6974.224"
"7866123","Relative mortality from overdose of antidepressants","Henry JA, Alexander CA, Sener EK.","BMJ. 1995 Jan 28;310(6974):221-4. doi: 10.1136/bmj.310.6974.221.","Henry JA","BMJ","1995","1995/01/28","PMC2548619","","10.1136/bmj.310.6974.221"
