PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"11566827","Inhibition of serotonin reuptake by antidepressants and upper gastrointestinal bleeding in elderly patients: retrospective cohort study","van Walraven C, Mamdani MM, Wells PS, Williams JI.","BMJ. 2001 Sep 22;323(7314):655-8. doi: 10.1136/bmj.323.7314.655.","van Walraven C","BMJ","2001","2001/09/22","PMC55923","","10.1136/bmj.323.7314.655"
"11566826","The casualties that never arrived","Gottlieb S.","BMJ. 2001 Sep 22;323(7314):654. doi: 10.1136/bmj.323.7314.654.","Gottlieb S","BMJ","2001","2001/09/22","PMC1121233","","10.1136/bmj.323.7314.654"
"11566825","Doctors turn away refugees, conference told","Kmietowicz Z.","BMJ. 2001 Sep 22;323(7314):653.","Kmietowicz Z","BMJ","2001","2001/09/22","PMC1121232","",""
"11566824","Almost no evidence exists that the internet harms health","Smith R.","BMJ. 2001 Sep 22;323(7314):651.","Smith R","BMJ","2001","2001/09/22","PMC1121231","",""
"11566823","Journals fail to adhere to guidelines on conflicts of interest","Smith R.","BMJ. 2001 Sep 22;323(7314):651.","Smith R","BMJ","2001","2001/09/22","PMC1121230","",""
"11566822","Medical editor lambasts journals and editors","Smith R.","BMJ. 2001 Sep 22;323(7314):651. doi: 10.1136/bmj.323.7314.651.","Smith R","BMJ","2001","2001/09/22","PMC1121229","","10.1136/bmj.323.7314.651"
"11566821","Mbeki plays down AIDS and orders a rethink on spending","Sidley P.","BMJ. 2001 Sep 22;323(7314):650.","Sidley P","BMJ","2001","2001/09/22","PMC1121228","",""
"11566820","Doctors frightened to speak out against trust, says report","Seymour J.","BMJ. 2001 Sep 22;323(7314):650.","Seymour J","BMJ","2001","2001/09/22","PMC1121227","",""
"11566818","New York doctors witness sights seen only in wartime","Tanne JH.","BMJ. 2001 Sep 22;323(7314):649. doi: 10.1136/bmj.323.7314.649.","Tanne JH","BMJ","2001","2001/09/22","PMC1121225","","10.1136/bmj.323.7314.649"
"11566817","Global road safety and the contribution of big business","Mohan D, Roberts I.","BMJ. 2001 Sep 22;323(7314):648. doi: 10.1136/bmj.323.7314.648.","Mohan D","BMJ","2001","2001/09/22","PMC1121224","","10.1136/bmj.323.7314.648"
"11566816","Daily regimen and compliance with treatment","Bloom BS.","BMJ. 2001 Sep 22;323(7314):647. doi: 10.1136/bmj.323.7314.647.","Bloom BS","BMJ","2001","2001/09/22","PMC1121223","","10.1136/bmj.323.7314.647"
"11566815","More randomised controlled studies in speech and language therapy","Carding P, Hillman R.","BMJ. 2001 Sep 22;323(7314):645-6. doi: 10.1136/bmj.323.7314.645.","Carding P","BMJ","2001","2001/09/22","PMC1121222","","10.1136/bmj.323.7314.645"
"11566814","40 years of methicillin resistant Staphylococcus aureus","van Belkum A, Verbrugh H.","BMJ. 2001 Sep 22;323(7314):644-5. doi: 10.1136/bmj.323.7314.644.","van Belkum A","BMJ","2001","2001/09/22","PMC1121221","","10.1136/bmj.323.7314.644"
"11566813","Lessons from Chernobyl","Williams D.","BMJ. 2001 Sep 22;323(7314):643-4. doi: 10.1136/bmj.323.7314.643.","Williams D","BMJ","2001","2001/09/22","PMC1121220","","10.1136/bmj.323.7314.643"
"11560150","Conscription of children in armed conflict: clarifications","de Silva DG.","BMJ. 2001 Sep 1;323(7311):517.","de Silva DG","BMJ","2001","2001/09/19","PMC1121098","",""
"11560149","Smear tests: déjà vu","Nottingham J.","BMJ. 2001 Sep 1;323(7311):517.","Nottingham J","BMJ","2001","2001/09/19","PMC1121097","",""
"11560148","Written information for treating minor illness. Patients find printed advice written with easy-to-find format helpful","Boulos G.","BMJ. 2001 Sep 1;323(7311):517.","Boulos G","BMJ","2001","2001/09/19","","",""
"11560147","Written information for treating minor illness. Authors did not consider patients' view of information they received","Dixon-Woods M, Thornton H.","BMJ. 2001 Sep 1;323(7311):516-7.","Dixon-Woods M","BMJ","2001","2001/09/19","PMC1121096","",""
"11560146","Accessing emergency test results on ward computers. Introduction of electronic communication alone would not improve clinical care","Fernando B, Mendis K.","BMJ. 2001 Sep 1;323(7311):516.","Fernando B","BMJ","2001","2001/09/19","","",""
"11560145","Accessing emergency test results on ward computers. Electronic transmission is generally the way forward","Manning E.","BMJ. 2001 Sep 1;323(7311):516.","Manning E","BMJ","2001","2001/09/19","","",""
"11560144","Accessing emergency test results on ward computers. Results indicating that lifesaving treatment is needed should probably be telephoned","Peel RK, Bhandari S.","BMJ. 2001 Sep 1;323(7311):516.","Peel RK","BMJ","2001","2001/09/19","PMC1121095","",""
"11560143","Diagnosing genitourinary chlamydial infection. Vaginal swabs alone may not be sufficient","Wilcox MH, Subramanian D.","BMJ. 2001 Sep 1;323(7311):515-6.","Wilcox MH","BMJ","2001","2001/09/19","PMC1121094","",""
"11560142","Checklists for improving rigour in qualitative research. Including personal reflections might help","Williams B.","BMJ. 2001 Sep 1;323(7311):515.","Williams B","BMJ","2001","2001/09/19","","",""
"11560141","Checklists for improving rigour in qualitative research. Never mind the tail (checklist), check out the dog (research)","Power R.","BMJ. 2001 Sep 1;323(7311):514-5.","Power R","BMJ","2001","2001/09/19","PMC1121093","",""
"11560140","Greater awareness and education are needed to help prevent acute mountain sickness","Windsor J, Montgomery H.","BMJ. 2001 Sep 1;323(7311):514.","Windsor J","BMJ","2001","2001/09/19","PMC1121092","",""
"11560139","Predictive genetics and predictive morphology have certain similarities","Foucar E.","BMJ. 2001 Sep 1;323(7311):514.","Foucar E","BMJ","2001","2001/09/19","PMC1121091","",""
"11560138","Reducing deaths among drug misusers. Standard of care in Britain was not addressed","Byrne A.","BMJ. 2001 Sep 1;323(7311):513-4.","Byrne A","BMJ","2001","2001/09/19","","",""
"11560137","Reducing deaths among drug misusers. General Medical Council may be destroying the British system","Trebach AS.","BMJ. 2001 Sep 1;323(7311):512-3; author reply 513-4.","Trebach AS","BMJ","2001","2001/09/19","PMC1121090","",""
"11560136","Is is time to abandon the term mental illness? Psychiatrists need skill in both minds and brains","Holmes J.","BMJ. 2001 Sep 1;323(7311):512.","Holmes J","BMJ","2001","2001/09/19","","",""
"11560135","Is is time to abandon the term mental illness? Actions speak louder than words","Szasz T.","BMJ. 2001 Sep 1;323(7311):512.","Szasz T","BMJ","2001","2001/09/19","","",""
"11560134","Is is time to abandon the term mental illness? Terminology should focus less on mind and more on matter","Jameson M.","BMJ. 2001 Sep 1;323(7311):511-2.","Jameson M","BMJ","2001","2001/09/19","","",""
"11560133","Is it time to abandon the term mental illness? Mental illness is descriptive term","Fisken RA.","BMJ. 2001 Sep 1;323(7311):511.","Fisken RA","BMJ","2001","2001/09/19","PMC1121089","",""
"11560132","Medical error reporting must take necropsy data into account","Sington J, Cottrell B.","BMJ. 2001 Sep 1;323(7311):511.","Sington J","BMJ","2001","2001/09/19","PMC1121088","",""
"11557726","Latent tuberculosis may persist for over 40 years","O'Regan A, Joyce-Brady M.","BMJ. 2001 Sep 15;323(7313):635.","O'Regan A","BMJ","2001","2001/09/15","PMC1121202","",""
"11557725","So what crop would you grow if you farmed in Kenya?","Grant A.","BMJ. 2001 Sep 15;323(7313):635.","Grant A","BMJ","2001","2001/09/15","PMC1121201","",""
"11557724","EU's anti-smoking stance needs to be more than frightening","Marteau TM, Hall S.","BMJ. 2001 Sep 15;323(7313):635. doi: 10.1136/bmj.323.7313.635.","Marteau TM","BMJ","2001","2001/09/15","PMC1121200","","10.1136/bmj.323.7313.635"
"11557723","Few rich countries attain UN's aid target for poor countries","Shann F.","BMJ. 2001 Sep 15;323(7313):634-5.","Shann F","BMJ","2001","2001/09/15","PMC1121199","",""
"11557722","Effects of legislation restricting pack sizes of paracetamol on self poisoning. It's too early to tell yet","Dargan P, Jones A.","BMJ. 2001 Sep 15;323(7313):633.","Dargan P","BMJ","2001","2001/09/15","PMC1121198","",""
"11557721","Prevalence of autism in early 1970s may have been underestimated","Heussler H, Polnay L, Marder E, Standen P, Chin LU, Butler N.","BMJ. 2001 Sep 15;323(7313):633. doi: 10.1136/bmj.323.7313.633.","Heussler H","BMJ","2001","2001/09/15","PMC1121197","","10.1136/bmj.323.7313.633"
"11557720","New global strategy on infant feeding needs to be flexible","Lanigan J, Morgan J.","BMJ. 2001 Sep 15;323(7313):632.","Lanigan J","BMJ","2001","2001/09/15","PMC1121195","",""
"11557719","HIV-1 drug resistance in primary infections in the UK","Fidler S, Frater J, Clarke J, Weber J.","BMJ. 2001 Sep 15;323(7313):632-3.","Fidler S","BMJ","2001","2001/09/15","PMC1121196","",""
"11557718","Almost 30% of anaesthetic machines in UK do not have anti-hypoxia device","Saunders DI, Meek T.","BMJ. 2001 Sep 15;323(7313):629.","Saunders DI","BMJ","2001","2001/09/15","PMC1121191","",""
"11557716","Complexity science: The challenge of complexity in health care","Plsek PE, Greenhalgh T.","BMJ. 2001 Sep 15;323(7313):625-8. doi: 10.1136/bmj.323.7313.625.","Plsek PE","BMJ","2001","2001/09/15","PMC1121189","","10.1136/bmj.323.7313.625"
"11557715","Quality improvement report: Linking guideline to regular feedback to increase appropriate requests for clinical tests: blood gas analysis in intensive care","Merlani P, Garnerin P, Diby M, Ferring M, Ricou B.","BMJ. 2001 Sep 15;323(7313):620-4. doi: 10.1136/bmj.323.7313.620.","Merlani P","BMJ","2001","2001/09/15","PMC1121188","","10.1136/bmj.323.7313.620"
"11557714","Refining and implementing the Tavistock principles for everybody in health care","Berwick D, Davidoff F, Hiatt H, Smith R.","BMJ. 2001 Sep 15;323(7313):616-20. doi: 10.1136/bmj.323.7313.616.","Berwick D","BMJ","2001","2001/09/15","PMC1121187","","10.1136/bmj.323.7313.616"
"11557712","DNA microarrays in medical practice","Aitman TJ.","BMJ. 2001 Sep 15;323(7313):611-5. doi: 10.1136/bmj.323.7313.611.","Aitman TJ","BMJ","2001","2001/09/15","PMC1121185","","10.1136/bmj.323.7313.611"
"11557710","Use of risk adjustment in setting budgets and measuring performance in primary care II: advantages, disadvantages, and practicalities","Majeed A, Bindman AB, Weiner JP.","BMJ. 2001 Sep 15;323(7313):607-10. doi: 10.1136/bmj.323.7313.607.","Majeed A","BMJ","2001","2001/09/15","PMC55578","","10.1136/bmj.323.7313.607"
"11557709","Use of risk adjustment in setting budgets and measuring performance in primary care I: how it works","Majeed A, Bindman AB, Weiner JP.","BMJ. 2001 Sep 15;323(7313):604-7. doi: 10.1136/bmj.323.7313.604.","Majeed A","BMJ","2001","2001/09/15","PMC55577","","10.1136/bmj.323.7313.604"
"11557708","A new method to monitor drugs at dance venues","Ramsey JD, Butcher MA, Murphy MF, Lee T, Johnston A, Holt DW.","BMJ. 2001 Sep 15;323(7313):603. doi: 10.1136/bmj.323.7313.603.","Ramsey JD","BMJ","2001","2001/09/15","PMC55576","","10.1136/bmj.323.7313.603"
"11557707","Seasonal variations in hospital admission for deep vein thrombosis and pulmonary embolism: analysis of discharge data","Boulay F, Berthier F, Schoukroun G, Raybaut C, Gendreike Y, Blaive B.","BMJ. 2001 Sep 15;323(7313):601-2. doi: 10.1136/bmj.323.7313.601.","Boulay F","BMJ","2001","2001/09/15","PMC55575","","10.1136/bmj.323.7313.601"
"11557706","Skin cancer surveillance in renal transplant recipients: questionnaire survey of current UK practice","Harden PN, Reece SM, Fryer AA, Smith AG, Ramsay HM.","BMJ. 2001 Sep 15;323(7313):600-1. doi: 10.1136/bmj.323.7313.600.","Harden PN","BMJ","2001","2001/09/15","PMC55574","","10.1136/bmj.323.7313.600"
"11557705","Social factors associated with child mental health problems in Brazil: cross sectional survey","Fleitlich B, Goodman R.","BMJ. 2001 Sep 15;323(7313):599-600. doi: 10.1136/bmj.323.7313.599.","Fleitlich B","BMJ","2001","2001/09/15","PMC55573","","10.1136/bmj.323.7313.599"
"11557704","Botulinum toxin type A in treatment of bilateral primary axillary hyperhidrosis: randomised, parallel group, double blind, placebo controlled trial","Naumann M, Lowe NJ.","BMJ. 2001 Sep 15;323(7313):596-9. doi: 10.1136/bmj.323.7313.596.","Naumann M","BMJ","2001","2001/09/15","PMC55572","","10.1136/bmj.323.7313.596"
"11557703","Conservative management of persistent postnatal urinary and faecal incontinence: randomised controlled trial","Glazener CM, Herbison GP, Wilson PD, MacArthur C, Lang GD, Gee H, Grant AM.","BMJ. 2001 Sep 15;323(7313):593-6. doi: 10.1136/bmj.323.7313.593.","Glazener CM","BMJ","2001","2001/09/15","PMC55571","","10.1136/bmj.323.7313.593"
"11557701","Applications to US medical schools fall for fourth year","Josefson D.","BMJ. 2001 Sep 15;323(7313):592. doi: 10.1136/bmj.323.7313.592.","Josefson D","BMJ","2001","2001/09/15","PMC1121181","","10.1136/bmj.323.7313.592"
"11557700","University accused of violating academic freedom to safeguard funding from drug companies","Dyer O.","BMJ. 2001 Sep 15;323(7313):591.","Dyer O","BMJ","2001","2001/09/15","PMC1121180","",""
"11557699","More than 90% of urgent cancer referrals seen within two weeks","Mayor S.","BMJ. 2001 Sep 15;323(7313):591. doi: 10.1136/bmj.323.7313.591.","Mayor S","BMJ","2001","2001/09/15","PMC1121179","","10.1136/bmj.323.7313.591"
"11557697","Surgeon charged with manslaughter over kidney error","Dyer C.","BMJ. 2001 Sep 15;323(7313):590.","Dyer C","BMJ","2001","2001/09/15","PMC1121177","",""
"11557696","High vCJD rates in Scotland could be due to poor diet","Christie B.","BMJ. 2001 Sep 15;323(7313):590. doi: 10.1136/bmj.323.7313.590.","Christie B","BMJ","2001","2001/09/15","PMC1121176","","10.1136/bmj.323.7313.590"
"11557695","Hospital criticised for poor selection of patients for transplants","Kmietowicz Z.","BMJ. 2001 Sep 15;323(7313):589.","Kmietowicz Z","BMJ","2001","2001/09/15","PMC1121175","",""
"11557694","France challenges patent for genetic screening of breast cancer","Dorozynski A.","BMJ. 2001 Sep 15;323(7313):589. doi: 10.1136/bmj.323.7313.589.","Dorozynski A","BMJ","2001","2001/09/15","PMC1121174","","10.1136/bmj.323.7313.589"
"11557693","Maintaining the integrity of the scientific record","Smith R.","BMJ. 2001 Sep 15;323(7313):588. doi: 10.1136/bmj.323.7313.588.","Smith R","BMJ","2001","2001/09/15","PMC1121173","","10.1136/bmj.323.7313.588"
"11557692","Rapid assessment of chest pain","Wood D, Timmis A, Halinen M.","BMJ. 2001 Sep 15;323(7313):586-7. doi: 10.1136/bmj.323.7313.586.","Wood D","BMJ","2001","2001/09/15","PMC1121172","","10.1136/bmj.323.7313.586"
"11557691","Delivering safe health care","Barach P, Moss F.","BMJ. 2001 Sep 15;323(7313):585-6. doi: 10.1136/bmj.323.7313.585.","Barach P","BMJ","2001","2001/09/15","PMC1121171","","10.1136/bmj.323.7313.585"
"11557690","Engaging patients in medical decision making","Kravitz RL, Melnikow J.","BMJ. 2001 Sep 15;323(7313):584-5. doi: 10.1136/bmj.323.7313.584.","Kravitz RL","BMJ","2001","2001/09/15","PMC1121170","","10.1136/bmj.323.7313.584"
"11557689","Promoting patient safety in primary care","Wilson T, Pringle M, Sheikh A.","BMJ. 2001 Sep 15;323(7313):583-4. doi: 10.1136/bmj.323.7313.583.","Wilson T","BMJ","2001","2001/09/15","PMC1121169","","10.1136/bmj.323.7313.583"
"11556284","H. Pylori testing and endoscopy for dyspepsia in primary care. Improved diagnostic accuracy is important in dyspepsia","Heatley V.","BMJ. 2001 Aug 11;323(7308):342-3.","Heatley V","BMJ","2001","2001/09/15","PMC1120944","",""
"11548733","""Old age"" can be appropriate on death certificates","Mansfield B.","BMJ. 2001 Aug 25;323(7310):455.","Mansfield B","BMJ","2001","2001/09/11","PMC1121047","",""
"11548732","Cataract surgery in very elderly patients. Outcome of cataract surgery is poor in developing countries","Dandona L.","BMJ. 2001 Aug 25;323(7310):455.","Dandona L","BMJ","2001","2001/09/11","","",""
"11548731","Cataract surgery in very elderly patients. Biological age is more important than chronological age","Beare N.","BMJ. 2001 Aug 25;323(7310):455.","Beare N","BMJ","2001","2001/09/11","PMC1121046","",""
"11548730","Screening for type 2 diabetes. Population screening was not effective in former East Germany","Berger M.","BMJ. 2001 Aug 25;323(7310):454; author reply 455.","Berger M","BMJ","2001","2001/09/11","","",""
"11548729","Screening for type 2 diabetes. Screening would have important resource implications for primary care","Walker M, Thomson A, Whincup PH.","BMJ. 2001 Aug 25;323(7310):454-5.","Walker M","BMJ","2001","2001/09/11","","",""
"11548728","Synchronous chemoradiation for squamous carcinomas. Changing management of oesophageal cancer will be difficult","Wilson KS, Wilson AG, Dewar GJ.","BMJ. 2001 Aug 25;323(7310):453.","Wilson KS","BMJ","2001","2001/09/11","","",""
"11548727","Synchronous chemoradiation for squamous carcinomas. This treatment is not gold standard for lung cancer","Macbeth F, Saunders M.","BMJ. 2001 Aug 25;323(7310):453.","Macbeth F","BMJ","2001","2001/09/11","PMC1121044","",""
"11548726","Postpsychiatry. Psychiatrists need different training for 21st century","van Beinum M.","BMJ. 2001 Aug 25;323(7310):452-3.","van Beinum M","BMJ","2001","2001/09/11","","",""
"11548725","Postpsychiatry. Notions of ""mad"" and ""madness"" are stigmatising","Collinson S.","BMJ. 2001 Aug 25;323(7310):451; author reply 452-3.","Collinson S","BMJ","2001","2001/09/11","","",""
"11548724","Postpsychiatry. Might ""properly funded psychiatry"" be better description than psotpsychiatry?","Melichar JK, Argyropoulos SV.","BMJ. 2001 Aug 25;323(7310):451-2; author reply 452-3.","Melichar JK","BMJ","2001","2001/09/11","","",""
"11548723","Postpsychiatry. Solution is possible within existing biopsychosocial framework of psychiatry","Ranjith G, Mohan R.","BMJ. 2001 Aug 25;323(7310):450; author reply 452-3.","Ranjith G","BMJ","2001","2001/09/11","","",""
"11548722","Postpsychiatry. Current psychiatric practice has been exposed","Rapley M, McHoul A, Hansen S.","BMJ. 2001 Aug 25;323(7310):450; author reply 452-3.","Rapley M","BMJ","2001","2001/09/11","PMC1121769","",""
"11548721","Postpsychiatry. Net of exclusion and control is being extended","Morgan D.","BMJ. 2001 Aug 25;323(7310):450-1; author reply 452-3.","Morgan D","BMJ","2001","2001/09/11","","",""
"11548720","Postpsychiatry. There is nothing postmodern in what people with schizophrenia want","Bagley C.","BMJ. 2001 Aug 25;323(7310):449-50; author reply 452-3.","Bagley C","BMJ","2001","2001/09/11","PMC1121043","",""
"11548717","Not reading and signing letters you have dictated. Letters serve as legal documents","James TL.","BMJ. 2001 Aug 25;323(7310):449.","James TL","BMJ","2001","2001/09/11","","",""
"11548716","Not reading and signing letters you have dictated. Like cheques, letters should be signed","McIlwain JC.","BMJ. 2001 Aug 25;323(7310):449.","McIlwain JC","BMJ","2001","2001/09/11","","",""
"11548715","Not reading and signing letters you have dictated. Perhaps secure systems could be used","Lindström P.","BMJ. 2001 Aug 25;323(7310):448.","Lindström P","BMJ","2001","2001/09/11","","",""
"11548714","Not reading and signing letters you have dictated. Time for signing letters is surely issue for trusts' management","Nottingham J.","BMJ. 2001 Aug 25;323(7310):448.","Nottingham J","BMJ","2001","2001/09/11","","",""
"11548713","Not reading and signing letters you have dictated. Some typed communications are not letters","Powell T.","BMJ. 2001 Aug 25;323(7310):448.","Powell T","BMJ","2001","2001/09/11","","",""
"11548712","Not reading and signing letters you have dictated. Not signing letters means that they get sent out quickly","Jones M.","BMJ. 2001 Aug 25;323(7310):448.","Jones M","BMJ","2001","2001/09/11","","",""
"11548711","Not reading and signing letters you have dictated. Not signing letters saves time","Rimmer T.","BMJ. 2001 Aug 25;323(7310):448.","Rimmer T","BMJ","2001","2001/09/11","PMC1121042","",""
"11548706","Advising smokers to quit: bailing out Titanic with teaspoon","Jenkinson S.","BMJ. 2001 Aug 18;323(7309):402.","Jenkinson S","BMJ","2001","2001/09/11","PMC1120999","",""
"11548705","Will we all continue to ignore deaths and injuries from road traffic crashes?","Roberts I.","BMJ. 2001 Aug 18;323(7309):402.","Roberts I","BMJ","2001","2001/09/11","PMC1120998","",""
"11548704","Reducing psychotropic drugs reduces falls in elderly people","Cooper JW.","BMJ. 2001 Aug 18;323(7309):402.","Cooper JW","BMJ","2001","2001/09/11","PMC1120997","",""
"11548703","Do we need specialist units for adolescents in hospitals? Young schizophrenic patients need specialist care","Henryk-Gutt R.","BMJ. 2001 Aug 18;323(7309):402.","Henryk-Gutt R","BMJ","2001","2001/09/11","","",""
"11548702","Do we need specialist units for adolescents in hospitals? Such units are valuable in Australia","Sawyer S, Shea L, Patton G.","BMJ. 2001 Aug 18;323(7309):401-2.","Sawyer S","BMJ","2001","2001/09/11","PMC1120996","",""
"11548701","Sex inequalities in ischaemic heart disease in primary care. Inhouse clinics may help better to manage patients with heart disease","Ramsbottom TJ, Kirby MG, Friedli K.","BMJ. 2001 Aug 18;323(7309):401.","Ramsbottom TJ","BMJ","2001","2001/09/11","","",""
"11548700","""High"" ear piercing and perichondritis of the pinna","Kent SE, Rokade AV, Premraj K, Butcher C.","BMJ. 2001 Aug 18;323(7309):400.","Kent SE","BMJ","2001","2001/09/11","PMC1120994","",""
"11548699","Sex inequalities in ischaemic heart disease in primary care. Designating sex specific total cholesterol targets may be useful","Wild S, Whyman C, Barter M, Wishart K, Macleod C.","BMJ. 2001 Aug 18;323(7309):400-1.","Wild S","BMJ","2001","2001/09/11","","",""
"11548698","Sex inequalities in ischaemic heart disease in primary care. Clinical decision making is not necessarily guided by prejudice","Raine R.","BMJ. 2001 Aug 18;323(7309):400.","Raine R","BMJ","2001","2001/09/11","PMC1120995","",""
"11548697","Difference in blood pressure between arms might reflect peripheral vascular disease","Clark CE.","BMJ. 2001 Aug 18;323(7309):399-400. doi: 10.1136/bmj.323.7309.399.","Clark CE","BMJ","2001","2001/09/11","PMC1120993","","10.1136/bmj.323.7309.399"
"11548696","Respectful storage of dead patients needs to be addressed","Richardson R.","BMJ. 2001 Aug 18;323(7309):398-9.","Richardson R","BMJ","2001","2001/09/11","PMC1120992","",""
"11548695","Unvalidated blood pressure devices with small cuffs are being used in hospitals","Thomas M, Radford T, Dasgupta I.","BMJ. 2001 Aug 18;323(7309):398.","Thomas M","BMJ","2001","2001/09/11","PMC1120991","",""
"11548694","National guidelines are needed to provide sanitary facilities in primary schools","Finlay F, Jones R.","BMJ. 2001 Aug 18;323(7309):398.","Finlay F","BMJ","2001","2001/09/11","PMC1120990","",""
"11548693","Medically unexplained symptoms in secondary care. People with somatic symptoms may be medically misunderstood","Heptonstall J.","BMJ. 2001 Aug 18;323(7309):397-8.","Heptonstall J","BMJ","2001","2001/09/11","","",""
"11548692","Medically unexplained symptoms in secondary care. Unexplained symptoms may reflect overstretched service","","BMJ. 2001 Aug 18;323(7309):397.","","BMJ","2001","2001/09/11","","",""
"11548691","Medically unexplained symptoms in secondary care. Doctors in secondary care should respect general practitioners","McCormack J.","BMJ. 2001 Aug 18;323(7309):397.","McCormack J","BMJ","2001","2001/09/11","PMC1120989","",""
"11548690","End points for predicting coronary risk must be clarified","Lampe FC, Walker M, Shaper AG, Brindle PM, Whincup PH, Ebrahim S.","BMJ. 2001 Aug 18;323(7309):396-7.","Lampe FC","BMJ","2001","2001/09/11","PMC1120988","",""
"11548689","European consensus on cancer screening should be applied urgently by health ministers","Arbyn M, Van Oyen H, Lynge E, Mickshe M.","BMJ. 2001 Aug 18;323(7309):396.","Arbyn M","BMJ","2001","2001/09/11","PMC1120987","",""
"11548688","Ethical debate: The distinction between withdrawing life sustaining treatment under the influence of paralysing agents and euthanasia. The doctrine of double effect is difficult but not impossible to apply","Edwards SJ.","BMJ. 2001 Aug 18;323(7309):390-1.","Edwards SJ","BMJ","2001","2001/09/11","","",""
"11548687","Ethical debate: The distinction between withdrawing life sustaining treatment under the influence of paralysing agents and euthanasia. The parents perspective on withdrawing treatment","Greig-Midlane H.","BMJ. 2001 Aug 18;323(7309):390.","Greig-Midlane H","BMJ","2001","2001/09/11","","",""
"11548686","Ethical debate: The distinction between withdrawing life sustaining treatment under the influence of paralysing agents and euthanasia. Paralysing agents may be given up to but not at or beyond the point of extubation","Inwald D, Vandyck W.","BMJ. 2001 Aug 18;323(7309):389-90.","Inwald D","BMJ","2001","2001/09/11","","",""
"11548684","Sudden death may not be best","von Kaehne P.","BMJ. 2001 Aug 11;323(7308):343.","von Kaehne P","BMJ","2001","2001/09/11","PMC1120946","",""
"11548683","Some patients seem not to have been included in census","Munro AJ, Chambers M, Marwaha A.","BMJ. 2001 Aug 11;323(7308):343.","Munro AJ","BMJ","2001","2001/09/11","PMC1120945","",""
"11548682","H. pylori testing and endoscopy for dyspepsia in primary care. Test and treat seems best","Lancaster Smith MJ.","BMJ. 2001 Aug 11;323(7308):343.","Lancaster Smith MJ","BMJ","2001","2001/09/11","","",""
"11548681","Surgeons' attitudes to intraoperative death. Anaesthetic departments need action plans to deal with such catastrophes","Seifert BC.","BMJ. 2001 Aug 11;323(7308):342.","Seifert BC","BMJ","2001","2001/09/11","","",""
"11548680","Surgeons' attitudes to intraoperative death. Cardiac surgeons might have different attitudes","Briffa N.","BMJ. 2001 Aug 11;323(7308):341-2.","Briffa N","BMJ","2001","2001/09/11","PMC1120943","",""
"11548679","New approach to clinical trials and drug registration. Author's suggestions for drug approval are questionable","Garattini S, Bertele' V.","BMJ. 2001 Aug 11;323(7308):341. doi: 10.1136/bmj.323.7308.341.","Garattini S","BMJ","2001","2001/09/11","PMC1120942","","10.1136/bmj.323.7308.341"
"11548678","Chemotherapy could be given at patients' workplace","Carter JM.","BMJ. 2001 Aug 11;323(7308):340-1.","Carter JM","BMJ","2001","2001/09/11","PMC1120941","",""
"11548677","Maintaining older people's dignity and autonomy in healthcare settings. Elder abuse is both community and healthcare issue","Malouf P, Paulus F.","BMJ. 2001 Aug 11;323(7308):340.","Malouf P","BMJ","2001","2001/09/11","","",""
"11548676","Maintaining older people's dignity and autonomy in healthcare settings. Whole system must be looked at to prevent degrading treatment","Macdonald AJ.","BMJ. 2001 Aug 11;323(7308):340.","Macdonald AJ","BMJ","2001","2001/09/11","PMC1120940","",""
"11548675","New beginning for care for elderly people? Framework will have considerable effect on primary care","McManus RJ, Lumley L, Gough M, Jhass L, Deacon K.","BMJ. 2001 Aug 11;323(7308):339.","McManus RJ","BMJ","2001","2001/09/11","","",""
"11548674","New beginning for care for elderly people? Problems with mental health are important too","Connelly P.","BMJ. 2001 Aug 11;323(7308):338; author reply 339.","Connelly P","BMJ","2001","2001/09/11","","",""
"11548673","New beginning for care for elderly people? Framework's recognition of importance of stroke has substantial implications","Jenkinson D, Ford G.","BMJ. 2001 Aug 11;323(7308):338-9; author reply 339.","Jenkinson D","BMJ","2001","2001/09/11","","",""
"11548672","New beginning for care for elderly people? National framework could transform care for older people in England","Philp I.","BMJ. 2001 Aug 11;323(7308):337; author reply 339. doi: 10.1136/bmj.323.7308.337/a.","Philp I","BMJ","2001","2001/09/11","PMC1120939","","10.1136/bmj.323.7308.337/a"
"11548671","New beginning for care for elderly people? Proposals for intermediate care are reinventing workhouse wards","Ebrahim S.","BMJ. 2001 Aug 11;323(7308):337-8; author reply 339.","Ebrahim S","BMJ","2001","2001/09/11","","",""
"11548670","Is the NHS guilty of ageism by not giving free personal care for some older people in England","Knight PV.","BMJ. 2001 Aug 11;323(7308):337.","Knight PV","BMJ","2001","2001/09/11","PMC1120938","",""
"11546707","Regulating nursing homes: Caring for older people in the private sector in England","Kerrison SH, Pollock AM.","BMJ. 2001 Sep 8;323(7312):566-9. doi: 10.1136/bmj.323.7312.566.","Kerrison SH","BMJ","2001","2001/09/08","PMC1121139","","10.1136/bmj.323.7312.566"
"11546706","Should NHS patients be allowed to contribute extra money to their care?","Richards C, Dingwall R, Watson A.","BMJ. 2001 Sep 8;323(7312):563-5. doi: 10.1136/bmj.323.7312.563.","Richards C","BMJ","2001","2001/09/08","PMC1121138","","10.1136/bmj.323.7312.563"
