PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"23820518","Authors' reply to Reynolds","Hillman T, Mortimer F, Hopkinson NS.","BMJ. 2013 Jul 2;347:f4164. doi: 10.1136/bmj.f4164.","Hillman T","BMJ","2013","2013/07/04","","","10.1136/bmj.f4164"
"23820517","Cost of switching inhalers is high in carbon trading terms","Reynolds CJ.","BMJ. 2013 Jul 2;347:f4162. doi: 10.1136/bmj.f4162.","Reynolds CJ","BMJ","2013","2013/07/04","","","10.1136/bmj.f4162"
"23820022","Too much medicine; too little care","Glasziou P, Moynihan R, Richards T, Godlee F.","BMJ. 2013 Jul 2;347:f4247. doi: 10.1136/bmj.f4247.","Glasziou P","BMJ","2013","2013/07/04","","","10.1136/bmj.f4247"
"23820021","When a test is too good: how CT pulmonary angiograms find pulmonary emboli that do not need to be found","Wiener RS, Schwartz LM, Woloshin S.","Version 2. BMJ. 2013 Jul 2;347:f3368. doi: 10.1136/bmj.f3368.","Wiener RS","BMJ","2013","2013/07/04","PMC4688549","","10.1136/bmj.f3368"
"23819968","Diclofenac shouldn't be prescribed to people with heart problems, drug agency says","Wise J.","BMJ. 2013 Jul 2;347:f4285. doi: 10.1136/bmj.f4285.","Wise J","BMJ","2013","2013/07/04","","","10.1136/bmj.f4285"
"23819967","Large rise in consultants' pay has not improved productivity, say MPs","O'Dowd A.","BMJ. 2013 Jul 2;347:f4267. doi: 10.1136/bmj.f4267.","O'Dowd A","BMJ","2013","2013/07/04","","","10.1136/bmj.f4267"
"23819966","YODA and truth seeking in medicine","Doshi P, Vedula SS, Li T.","BMJ. 2013 Jul 2;347:f4251. doi: 10.1136/bmj.f4251.","Doshi P","BMJ","2013","2013/07/04","","","10.1136/bmj.f4251"
"23819965","International health is a misnomer","Black ME.","BMJ. 2013 Jul 2;347:f4167. doi: 10.1136/bmj.f4167.","Black ME","BMJ","2013","2013/07/04","","","10.1136/bmj.f4167"
"23819964","Care in specialist medical and mental health unit compared with standard care for older people with cognitive impairment admitted to general hospital: randomised controlled trial (NIHR TEAM trial)","Goldberg SE, Bradshaw LE, Kearney FC, Russell C, Whittamore KH, Foster PE, Mamza J, Gladman JR, Jones RG, Lewis SA, Porock D, Harwood RH; Medical Crises in Older People Study Group.","Version 2. BMJ. 2013 Jul 2;347:f4132. doi: 10.1136/bmj.f4132.","Goldberg SE","BMJ","2013","2013/07/04","PMC3698942","","10.1136/bmj.f4132"
"23819963","Patients' attitudes about the use of placebo treatments: telephone survey","Hull SC, Colloca L, Avins A, Gordon NP, Somkin CP, Kaptchuk TJ, Miller FG.","Version 2. BMJ. 2013 Jul 2;347:f3757. doi: 10.1136/bmj.f3757.","Hull SC","BMJ","2013","2013/07/04","PMC3698941","","10.1136/bmj.f3757"
"23818576","Dementia experts are optimistic despite decline in hope for effective drugs","Hawkes N.","BMJ. 2013 Jul 1;347:f4265. doi: 10.1136/bmj.f4265.","Hawkes N","BMJ","2013","2013/07/03","","","10.1136/bmj.f4265"
"23818575","US court ruling gives broad free speech protection to scientific articles","McCarthy M.","BMJ. 2013 Jul 1;347:f4259. doi: 10.1136/bmj.f4259.","McCarthy M","BMJ","2013","2013/07/03","","","10.1136/bmj.f4259"
"23818574","Doctors in India defy guidelines on generic drugs","Mudur G.","BMJ. 2013 Jul 1;347:f4244. doi: 10.1136/bmj.f4244.","Mudur G","BMJ","2013","2013/07/03","","","10.1136/bmj.f4244"
"23818565","Peers call for UK to harness ""enormous"" potential of regenerative medicine","O'Dowd A.","BMJ. 2013 Jul 1;347:f4248. doi: 10.1136/bmj.f4248.","O'Dowd A","BMJ","2013","2013/07/03","","","10.1136/bmj.f4248"
"23818564","Educational ""events"" have only a small part in how doctors learn, conference is told","Hawkes N.","BMJ. 2013 Jul 1;347:f4255. doi: 10.1136/bmj.f4255.","Hawkes N","BMJ","2013","2013/07/03","","","10.1136/bmj.f4255"
"23818563","Great Ormond Street Hospital gagged doctor who raised safety concerns","Dyer C.","BMJ. 2013 Jul 1;347:f4253. doi: 10.1136/bmj.f4253.","Dyer C","BMJ","2013","2013/07/03","","","10.1136/bmj.f4253"
"23818562","GP is suspended for failing to provide shared care for child over nine year period","Dyer C.","BMJ. 2013 Jul 1;347:f4238. doi: 10.1136/bmj.f4238.","Dyer C","BMJ","2013","2013/07/03","","","10.1136/bmj.f4238"
"23818561","A pain in the bottom","Iqbal F, Beggs AD, Holt T, Bowley DM.","BMJ. 2013 Jul 1;347:f4192. doi: 10.1136/bmj.f4192.","Iqbal F","BMJ","2013","2013/07/03","","","10.1136/bmj.f4192"
"23818560","Private medicine's real manifesto","Farrell L.","BMJ. 2013 Jul 1;347:f4188. doi: 10.1136/bmj.f4188.","Farrell L","BMJ","2013","2013/07/03","","","10.1136/bmj.f4188"
"23818559","Access to HIV drugs should be widened, says WHO","Gulland A.","BMJ. 2013 Jul 1;347:f4172. doi: 10.1136/bmj.f4172.","Gulland A","BMJ","2013","2013/07/03","","","10.1136/bmj.f4172"
"23818558","Analysis of the systematic reviews process in reports of network meta-analyses: methodological systematic review","Bafeta A, Trinquart L, Seror R, Ravaud P.","Version 2. BMJ. 2013 Jul 1;347:f3675. doi: 10.1136/bmj.f3675.","Bafeta A","BMJ","2013","2013/07/03","PMC3697418","","10.1136/bmj.f3675"
"23814146","Chief medical officer advises government to allow mitochondrial replacement to prevent disease","Mayor S.","BMJ. 2013 Jun 28;346:f4211. doi: 10.1136/bmj.f4211.","Mayor S","BMJ","2013","2013/07/02","","","10.1136/bmj.f4211"
"23814145","All vascular surgeons are performing within expected limits, show individual outcome data","Kmietowicz Z.","BMJ. 2013 Jun 28;346:f4205. doi: 10.1136/bmj.f4205.","Kmietowicz Z","BMJ","2013","2013/07/02","","","10.1136/bmj.f4205"
"23814144","Ban junk food in hospitals, say doctors","Jaques H.","BMJ. 2013 Jun 28;346:f4201. doi: 10.1136/bmj.f4201.","Jaques H","BMJ","2013","2013/07/02","","","10.1136/bmj.f4201"
"23814143","Surgeon leaders support publishing outcomes but warn of limitations","Wise J.","BMJ. 2013 Jun 28;346:f4187. doi: 10.1136/bmj.f4187.","Wise J","BMJ","2013","2013/07/02","","","10.1136/bmj.f4187"
"23814142","£3bn of NHS money will go to new pooled fund for health and social care","O'Dowd A.","BMJ. 2013 Jun 27;346:f4185. doi: 10.1136/bmj.f4185.","O'Dowd A","BMJ","2013","2013/07/02","","","10.1136/bmj.f4185"
"23814140","Publish all trial results within a year or face disciplinary action, BMA says","Jaques H.","BMJ. 2013 Jun 27;346:f4182. doi: 10.1136/bmj.f4182.","Jaques H","BMJ","2013","2013/07/02","","","10.1136/bmj.f4182"
"23814133","Doctors must explain benefits of reconfiguration to patients, conference hears","Limb M.","BMJ. 2013 Jun 27;346:f4195. doi: 10.1136/bmj.f4195.","Limb M","BMJ","2013","2013/07/02","","","10.1136/bmj.f4195"
"23814128","Government clears way for practitioners of traditional Indian medicine to practise modern medicine","Kay M.","BMJ. 2013 Jun 27;346:f4145. doi: 10.1136/bmj.f4145.","Kay M","BMJ","2013","2013/07/02","","","10.1136/bmj.f4145"
"23814120","Intake of fish and marine n-3 polyunsaturated fatty acids and risk of breast cancer: meta-analysis of data from 21 independent prospective cohort studies","Zheng JS, Hu XJ, Zhao YM, Yang J, Li D.","BMJ. 2013 Jun 27;346:f3706. doi: 10.1136/bmj.f3706.","Zheng JS","BMJ","2013","2013/07/02","","","10.1136/bmj.f3706"
"23814104","Lithium in the prevention of suicide in mood disorders: updated systematic review and meta-analysis","Cipriani A, Hawton K, Stockton S, Geddes JR.","BMJ. 2013 Jun 27;346:f3646. doi: 10.1136/bmj.f3646.","Cipriani A","BMJ","2013","2013/07/02","","","10.1136/bmj.f3646"
"23814100","Better hospital care and women's groups reduced neonatal mortality in Malawi by a quarter","Gulland A.","BMJ. 2013 Jun 27;346:f4127. doi: 10.1136/bmj.f4127.","Gulland A","BMJ","2013","2013/07/02","","","10.1136/bmj.f4127"
"23814077","Preventable diabetes complications are still occurring in hospitals, audit finds","Wise J.","BMJ. 2013 Jun 27;346:f4125. doi: 10.1136/bmj.f4125.","Wise J","BMJ","2013","2013/07/02","","","10.1136/bmj.f4125"
"23814076","A diagnostic intravenous urogram","Sarwar U, Tickunas T.","BMJ. 2013 Jun 27;346:f3805. doi: 10.1136/bmj.f3805.","Sarwar U","BMJ","2013","2013/07/02","","","10.1136/bmj.f3805"
"23814068","Reefer madness: doctors need more drugs training","Spence D.","BMJ. 2013 Jun 27;346:f4105. doi: 10.1136/bmj.f4105.","Spence D","BMJ","2013","2013/07/02","","","10.1136/bmj.f4105"
"23810964","Doctors brand CQC as not fit for purpose","Jaques H.","BMJ. 2013 Jun 28;346:f4243. doi: 10.1136/bmj.f4243.","Jaques H","BMJ","2013","2013/07/02","","","10.1136/bmj.f4243"
"23810963","Failure to tackle health inequalities is a false economy, meeting hears","Limb M.","BMJ. 2013 Jun 28;346:f4236. doi: 10.1136/bmj.f4236.","Limb M","BMJ","2013","2013/07/02","","","10.1136/bmj.f4236"
"23810961","GP who ran out of hours service provided inadequate care, tribunal hears","Dyer C.","BMJ. 2013 Jun 28;346:f4217. doi: 10.1136/bmj.f4217.","Dyer C","BMJ","2013","2013/07/02","","","10.1136/bmj.f4217"
"23810960","Record number of fake drugs are seized in crackdown","Wise J.","BMJ. 2013 Jun 28;346:f4204. doi: 10.1136/bmj.f4204.","Wise J","BMJ","2013","2013/07/02","","","10.1136/bmj.f4204"
"23810959","England's national programme for IT","Greenhalgh T, Keen J.","BMJ. 2013 Jun 28;346:f4130. doi: 10.1136/bmj.f4130.","Greenhalgh T","BMJ","2013","2013/07/02","","","10.1136/bmj.f4130"
"23804294","Should the chancellor of the exchequer lift the ringfence on England's health budget?","Cawston T, Maynard A.","BMJ. 2013 Jun 26;346:f4126. doi: 10.1136/bmj.f4126.","Cawston T","BMJ","2013","2013/06/28","","","10.1136/bmj.f4126"
"23804256","An unusual death in the community","Johnson C, Koria S, Fattah D.","BMJ. 2013 Jun 26;346:f3667. doi: 10.1136/bmj.f3667.","Johnson C","BMJ","2013","2013/06/28","","","10.1136/bmj.f3667"
"23804225","US revamps website to promote health insurance exchanges","McCarthy M.","BMJ. 2013 Jun 26;346:f4159. doi: 10.1136/bmj.f4159.","McCarthy M","BMJ","2013","2013/06/28","","","10.1136/bmj.f4159"
"23804186","EMA consults public on plan to increase transparency of drug trial data","Cohen D.","BMJ. 2013 Jun 26;346:f4124. doi: 10.1136/bmj.f4124.","Cohen D","BMJ","2013","2013/06/28","","","10.1136/bmj.f4124"
"23804185","Suspend NHS competition rules in London to allow for urgent remodelling of healthcare, says think tank","Limb M.","BMJ. 2013 Jun 26;346:f4120. doi: 10.1136/bmj.f4120.","Limb M","BMJ","2013","2013/06/28","","","10.1136/bmj.f4120"
"23804184","Hormone therapy has no effect on cognition in younger postmenopausal women","","BMJ. 2013 Jun 26;346:f4095. doi: 10.1136/bmj.f4095.","","BMJ","2013","2013/06/28","","","10.1136/bmj.f4095"
"23804183","H7N9 kills one third of confirmed cases admitted to hospital","","BMJ. 2013 Jun 26;346:f4094. doi: 10.1136/bmj.f4094.","","BMJ","2013","2013/06/28","","","10.1136/bmj.f4094"
"23804182","Legalising assisted dying puts vulnerable patients at risk and doctors must speak up","Noble B.","BMJ. 2013 Jun 26;346:f4062. doi: 10.1136/bmj.f4062.","Noble B","BMJ","2013","2013/06/28","","","10.1136/bmj.f4062"
"23804181","High prevalence of self reported brain injury among schoolchildren in Canada","","BMJ. 2013 Jun 26;346:f4056. doi: 10.1136/bmj.f4056.","","BMJ","2013","2013/06/28","","","10.1136/bmj.f4056"
"23804180","Red meat linked to diabetes, again","","BMJ. 2013 Jun 26;346:f4027. doi: 10.1136/bmj.f4027.","","BMJ","2013","2013/06/28","","","10.1136/bmj.f4027"
"23804179","Forty per cent of murdered women are killed by a partner","","BMJ. 2013 Jun 26;346:f4026. doi: 10.1136/bmj.f4026.","","BMJ","2013","2013/06/28","","","10.1136/bmj.f4026"
"23804178","Malaria prevalence highest among the poorest of the poor","","BMJ. 2013 Jun 26;346:f4025. doi: 10.1136/bmj.f4025.","","BMJ","2013","2013/06/28","","","10.1136/bmj.f4025"
"23804177","Diagnosis and management of chronic hepatitis B in children, young people, and adults: summary of NICE guidance","Sarri G, Westby M, Bermingham S, Hill-Cawthorne G, Thomas H; Guideline Development Group.","BMJ. 2013 Jun 26;346:f3893. doi: 10.1136/bmj.f3893.","Sarri G","BMJ","2013","2013/06/28","","","10.1136/bmj.f3893"
"23803862","Multiple myeloma","Smith D, Yong K.","BMJ. 2013 Jun 26;346:f3863. doi: 10.1136/bmj.f3863.","Smith D","BMJ","2013","2013/06/28","","","10.1136/bmj.f3863"
"23803757","It's time to ban junk food on hospital premises","Malhotra A.","BMJ. 2013 Jun 26;346:f3932. doi: 10.1136/bmj.f3932.","Malhotra A","BMJ","2013","2013/06/28","","","10.1136/bmj.f3932"
"23801708","Problem of pressure on emergency services won't be solved overnight, government warns","O'Dowd A.","BMJ. 2013 Jun 25;346:f4143. doi: 10.1136/bmj.f4143.","O'Dowd A","BMJ","2013","2013/06/27","","","10.1136/bmj.f4143"
"23801707","Experts call for greater regulation of deep brain stimulation","Chinthapalli K.","BMJ. 2013 Jun 25;346:f4139. doi: 10.1136/bmj.f4139.","Chinthapalli K","BMJ","2013","2013/06/27","","","10.1136/bmj.f4139"
"23801706","BMA meeting: doctors call for professional regulation of managers to hold them to account","Hawkes N.","BMJ. 2013 Jun 25;346:f4138. doi: 10.1136/bmj.f4138.","Hawkes N","BMJ","2013","2013/06/27","","","10.1136/bmj.f4138"
"23801705","Former chief of Care Quality Commission hits back at allegations of a cover up","Laurance J.","BMJ. 2013 Jun 25;346:f4123. doi: 10.1136/bmj.f4123.","Laurance J","BMJ","2013","2013/06/27","","","10.1136/bmj.f4123"
"23801704","JAMA relaxes requirements on industry sponsored studies","McCarthy M.","BMJ. 2013 Jun 25;346:f4121. doi: 10.1136/bmj.f4121.","McCarthy M","BMJ","2013","2013/06/27","","","10.1136/bmj.f4121"
"23801703","Excess mortality associated with diabetes is falling, study shows","Mayor S.","BMJ. 2013 Jun 25;346:f4118. doi: 10.1136/bmj.f4118.","Mayor S","BMJ","2013","2013/06/27","","","10.1136/bmj.f4118"
"23801702","Health insurance is ""very important"" to young US adults, poll finds","McCarthy M.","BMJ. 2013 Jun 25;346:f4082. doi: 10.1136/bmj.f4082.","McCarthy M","BMJ","2013","2013/06/27","","","10.1136/bmj.f4082"
"23801701","NICE recommends preventive drugs for breast cancer","Wise J.","BMJ. 2013 Jun 25;346:f4116. doi: 10.1136/bmj.f4116.","Wise J","BMJ","2013","2013/06/27","","","10.1136/bmj.f4116"
"23801700","Former CQC executive denies any ""cover up"" of internal report","Dyer C.","BMJ. 2013 Jun 25;346:f4109. doi: 10.1136/bmj.f4109.","Dyer C","BMJ","2013","2013/06/27","","","10.1136/bmj.f4109"
"23801699","BMA meeting: BMA passes vote of no confidence in health secretary","Hawkes N.","BMJ. 2013 Jun 25;346:f4106. doi: 10.1136/bmj.f4106.","Hawkes N","BMJ","2013","2013/06/27","","","10.1136/bmj.f4106"
"23801698","More doctors have no legal representation at GMC hearings","Dyer C.","BMJ. 2013 Jun 25;346:f4088. doi: 10.1136/bmj.f4088.","Dyer C","BMJ","2013","2013/06/27","","","10.1136/bmj.f4088"
"23801697","Coronavirus will spread as long as natural host is unknown, say scientists","Dyer O.","BMJ. 2013 Jun 25;346:f4083. doi: 10.1136/bmj.f4083.","Dyer O","BMJ","2013","2013/06/27","","","10.1136/bmj.f4083"
"23801696","Hearing loss in adults requires a holistic tailored approach","Ahmed J, Thambapillai A.","BMJ. 2013 Jun 25;346:f4048. doi: 10.1136/bmj.f4048.","Ahmed J","BMJ","2013","2013/06/27","","","10.1136/bmj.f4048"
"23801695","Meeting needs in learning disability.Human rights should be taught in medical school to ensure proper care for people with learning disabilities","Hall PL.","BMJ. 2013 Jun 25;346:f4047. doi: 10.1136/bmj.f4047.","Hall PL","BMJ","2013","2013/06/27","","","10.1136/bmj.f4047"
"23801694","Statins are not bad medicine but their misuse is","Lewis LS.","BMJ. 2013 Jun 25;346:f4046. doi: 10.1136/bmj.f4046.","Lewis LS","BMJ","2013","2013/06/27","","","10.1136/bmj.f4046"
"23801693","Importance of eye care in meeting the needs of patients with learning disabilities","De Smit E, Bunce C, Duggan R, O'Sullivan E.","BMJ. 2013 Jun 25;346:f4044. doi: 10.1136/bmj.f4044.","De Smit E","BMJ","2013","2013/06/27","","","10.1136/bmj.f4044"
"23801692","Dying in hospital is not always a bad thing","Bond HR.","BMJ. 2013 Jun 25;346:f4043. doi: 10.1136/bmj.f4043.","Bond HR","BMJ","2013","2013/06/27","","","10.1136/bmj.f4043"
"23801691","Don't forget children with imported malaria in non-endemic countries","Ladhani S, Shingadia D, Riordan A.","BMJ. 2013 Jun 25;346:f4042. doi: 10.1136/bmj.f4042.","Ladhani S","BMJ","2013","2013/06/27","","","10.1136/bmj.f4042"
"23801690","Workforce planning. Why is India short of nurses and what can we do about it?","Bhaumik S.","BMJ. 2013 Jun 25;346:f4024. doi: 10.1136/bmj.f4024.","Bhaumik S","BMJ","2013","2013/06/27","","","10.1136/bmj.f4024"
"23801689","Diabetes UK replies to Dr Aseem Malhotra","Young B.","BMJ. 2013 Jun 25;346:f3999. doi: 10.1136/bmj.f3999.","Young B","BMJ","2013","2013/06/27","","","10.1136/bmj.f3999"
"23801688","Day of the week and surgical mortality. Hospital set up over the week explains difference in mortality for elective surgery","Verma AM.","BMJ. 2013 Jun 25;346:f3996. doi: 10.1136/bmj.f3996.","Verma AM","BMJ","2013","2013/06/27","","","10.1136/bmj.f3996"
"23801687","Day of the week and surgical mortality. Media wrongly jump to blame junior doctors for increased surgical mortality at weekends","Thomson PM.","BMJ. 2013 Jun 25;346:f3992. doi: 10.1136/bmj.f3992.","Thomson PM","BMJ","2013","2013/06/27","","","10.1136/bmj.f3992"
"23801686","Is clinical examination dead? Author's reply to Armour, Coll, Thomas, and Witham","Patel K.","BMJ. 2013 Jun 25;346:f3989. doi: 10.1136/bmj.f3989.","Patel K","BMJ","2013","2013/06/27","","","10.1136/bmj.f3989"
"23801685","We need to evaluate each component of clinical examination like any other diagnostic test","Witham MD.","BMJ. 2013 Jun 25;346:f3988. doi: 10.1136/bmj.f3988.","Witham MD","BMJ","2013","2013/06/27","","","10.1136/bmj.f3988"
"23801684","Clinical examination is the stuff of general practice","Thomas M.","BMJ. 2013 Jun 25;346:f3985. doi: 10.1136/bmj.f3985.","Thomas M","BMJ","2013","2013/06/27","","","10.1136/bmj.f3985"
"23801683","Clinical examination enables diagnosis of silent syndromes in diabetes","Coll AP.","BMJ. 2013 Jun 25;346:f3983. doi: 10.1136/bmj.f3983.","Coll AP","BMJ","2013","2013/06/27","","","10.1136/bmj.f3983"
"23801682","Patients are mismanaged when they are well investigated but not well examined","Armour RH.","BMJ. 2013 Jun 25;346:f3982. doi: 10.1136/bmj.f3982.","Armour RH","BMJ","2013","2013/06/27","","","10.1136/bmj.f3982"
"23801681","Abortion in bipolar disorder case. Who will take responsibility and sign the abortion form in the case of the woman with bipolar disorder?","Newmark JC.","BMJ. 2013 Jun 25;346:f3898. doi: 10.1136/bmj.f3898.","Newmark JC","BMJ","2013","2013/06/27","","","10.1136/bmj.f3898"
"23801680","Familial breast cancer: summary of updated NICE guidance","Evans DG, Graham J, O'Connell S, Arnold S, Fitzsimmons D.","BMJ. 2013 Jun 25;346:f3829. doi: 10.1136/bmj.f3829.","Evans DG","BMJ","2013","2013/06/27","","","10.1136/bmj.f3829"
"23801679","Brutal pragmatism on food","Winkler JT.","BMJ. 2013 Jun 25;346:f3728. doi: 10.1136/bmj.f3728.","Winkler JT","BMJ","2013","2013/06/27","","","10.1136/bmj.f3728"
"23798741","Government has turned NHS into ""Byzantine system"" nobody wanted, Porter says","Hawkes N.","BMJ. 2013 Jun 24;346:f4097. doi: 10.1136/bmj.f4097.","Hawkes N","BMJ","2013","2013/06/27","","","10.1136/bmj.f4097"
"23798740","Consumer organisation to fight for overhaul of NHS complaints system","Limb M.","BMJ. 2013 Jun 24;346:f4093. doi: 10.1136/bmj.f4093.","Limb M","BMJ","2013","2013/06/27","","","10.1136/bmj.f4093"
"23798739","New inquest into infant's death is ordered after coroner's verdict is quashed","Dyer C.","BMJ. 2013 Jun 24;346:f4086. doi: 10.1136/bmj.f4086.","Dyer C","BMJ","2013","2013/06/27","","","10.1136/bmj.f4086"
"23798738","Grant recipients don't need to declare opposition to prostitution, rules Supreme Court","Roehr B.","BMJ. 2013 Jun 24;346:f4079. doi: 10.1136/bmj.f4079.","Roehr B","BMJ","2013","2013/06/27","","","10.1136/bmj.f4079"
"23798736","A third of world's women have been sexually or physically abused by a partner, says WHO","Gulland A.","BMJ. 2013 Jun 24;346:f4077. doi: 10.1136/bmj.f4077.","Gulland A","BMJ","2013","2013/06/27","","","10.1136/bmj.f4077"
"23798735","Hundreds of doctors to be investigated for questionable prescribing practices","McCarthy M.","BMJ. 2013 Jun 24;346:f4076. doi: 10.1136/bmj.f4076.","McCarthy M","BMJ","2013","2013/06/27","","","10.1136/bmj.f4076"
"23798734","Assisted dying: what happens after Vermont?","Davies E.","BMJ. 2013 Jun 24;346:f4041. doi: 10.1136/bmj.f4041.","Davies E","BMJ","2013","2013/06/27","","","10.1136/bmj.f4041"
"23798724","£28m bill for compromise agreements that left staff feeling ""gagged,"" says UK watchdog","O'Dowd A.","BMJ. 2013 Jun 24;346:f4081. doi: 10.1136/bmj.f4081.","O'Dowd A","BMJ","2013","2013/06/27","","","10.1136/bmj.f4081"
"23798723","GPs refer men with urological cancers more promptly than women","Mayor S.","BMJ. 2013 Jun 24;346:f4080. doi: 10.1136/bmj.f4080.","Mayor S","BMJ","2013","2013/06/27","","","10.1136/bmj.f4080"
"23798722","To boldly go from ""computer says no"" to an iNHS","Stephenson T.","BMJ. 2013 Jun 24;346:f4028. doi: 10.1136/bmj.f4028.","Stephenson T","BMJ","2013","2013/06/27","","","10.1136/bmj.f4028"
"23798721","Restructuring health systems for an era of prolonged austerity: an essay by Richard B Saltman and Zachary Cahn","Saltman RB, Cahn Z.","BMJ. 2013 Jun 24;346:f3972. doi: 10.1136/bmj.f3972.","Saltman RB","BMJ","2013","2013/06/27","","","10.1136/bmj.f3972"
"23798720","Detection of mild to moderate influenza A/H7N9 infection by China's national sentinel surveillance system for influenza-like illness: case series","Ip DK, Liao Q, Wu P, Gao Z, Cao B, Feng L, Xu X, Jiang H, Li M, Bao J, Zheng J, Zhang Q, Chang Z, Li Y, Yu J, Liu F, Ni MY, Wu JT, Cowling BJ, Yang W, Leung GM, Yu H.","Version 2. BMJ. 2013 Jun 24;346:f3693. doi: 10.1136/bmj.f3693.","Ip DK","BMJ","2013","2013/06/27","PMC3691004","","10.1136/bmj.f3693"
"23794316","Anaemia, prenatal iron use, and risk of adverse pregnancy outcomes: systematic review and meta-analysis","Haider BA, Olofin I, Wang M, Spiegelman D, Ezzati M, Fawzi WW; Nutrition Impact Model Study Group (anaemia).","Version 2. BMJ. 2013 Jun 21;346:f3443. doi: 10.1136/bmj.f3443.","Haider BA","BMJ","2013","2013/06/25","PMC3689887","","10.1136/bmj.f3443"
"23794279","UK needs 10,000 more GPs by 2022 to meet needs, report says","Limb M.","BMJ. 2013 Jun 21;346:f4063. doi: 10.1136/bmj.f4063.","Limb M","BMJ","2013","2013/06/25","","","10.1136/bmj.f4063"
"23794278","Novartis found to be in breach of code over drug brochure","Wise J.","BMJ. 2013 Jun 21;346:f4061. doi: 10.1136/bmj.f4061.","Wise J","BMJ","2013","2013/06/25","","","10.1136/bmj.f4061"
"23794277","Suicidal memes","Ellis O.","BMJ. 2013 Jun 21;346:f4039. doi: 10.1136/bmj.f4039.","Ellis O","BMJ","2013","2013/06/25","","","10.1136/bmj.f4039"
"23794276","A&E doctor is suspended for nine months after series of incidents that alarmed colleagues","Dyer C.","BMJ. 2013 Jun 21;346:f4038. doi: 10.1136/bmj.f4038.","Dyer C","BMJ","2013","2013/06/25","","","10.1136/bmj.f4038"
"23794275","People in mental health crises are treated like criminals, says report","Wise J.","BMJ. 2013 Jun 21;346:f4036. doi: 10.1136/bmj.f4036.","Wise J","BMJ","2013","2013/06/25","","","10.1136/bmj.f4036"
"23794274","Failure to innovate is ""high risk"" option for UK healthcare, conference hears","Limb M.","BMJ. 2013 Jun 21;346:f4030. doi: 10.1136/bmj.f4030.","Limb M","BMJ","2013","2013/06/25","","","10.1136/bmj.f4030"
"23794273","Daily iron during pregnancy improves birth weight","Wise J.","BMJ. 2013 Jun 21;346:f3997. doi: 10.1136/bmj.f3997.","Wise J","BMJ","2013","2013/06/25","","","10.1136/bmj.f3997"
"23794159","Care Quality Commission reveals names of people involved in alleged cover-up decision","Dyer C.","BMJ. 2013 Jun 21;346:f4052. doi: 10.1136/bmj.f4052.","Dyer C","BMJ","2013","2013/06/25","","","10.1136/bmj.f4052"
"23794158","Saying no to chemotherapy","Spence D.","BMJ. 2013 Jun 21;346:f4023. doi: 10.1136/bmj.f4023.","Spence D","BMJ","2013","2013/06/25","","","10.1136/bmj.f4023"
"23794157","Should antibiotic prophylaxis after urinary catheter removal be standard practice?","Juthani-Mehta M.","BMJ. 2013 Jun 21;346:f3938. doi: 10.1136/bmj.f3938.","Juthani-Mehta M","BMJ","2013","2013/06/25","","","10.1136/bmj.f3938"
"23794156","Clinical research must include more older people","McMurdo M.","BMJ. 2013 Jun 21;346:f3899. doi: 10.1136/bmj.f3899.","McMurdo M","BMJ","2013","2013/06/25","","","10.1136/bmj.f3899"
"23794097","Should patients with dementia who wander be electronically tagged? No","O'Neill D.","BMJ. 2013 Jun 20;346:f3606. doi: 10.1136/bmj.f3606.","O'Neill D","BMJ","2013","2013/06/25","","","10.1136/bmj.f3606"
"23788491","Should patients with dementia who wander be electronically tagged? Yes","McShane R.","BMJ. 2013 Jun 20;346:f3603. doi: 10.1136/bmj.f3603.","McShane R","BMJ","2013","2013/06/22","","","10.1136/bmj.f3603"
"23788458","New expert group agrees plan to analyse full data on oseltamivir","Kmietowicz Z.","BMJ. 2013 Jun 20;346:f4022. doi: 10.1136/bmj.f4022.","Kmietowicz Z","BMJ","2013","2013/06/22","","","10.1136/bmj.f4022"
"23788457","Rollout of health insurance exchanges is behind schedule","McCarthy M.","BMJ. 2013 Jun 20;346:f4021. doi: 10.1136/bmj.f4021.","McCarthy M","BMJ","2013","2013/06/22","","","10.1136/bmj.f4021"
"23788456","US production of new primary care doctors falls far short of need, study finds","McCarthy M.","BMJ. 2013 Jun 20;346:f4018. doi: 10.1136/bmj.f4018.","McCarthy M","BMJ","2013","2013/06/22","","","10.1136/bmj.f4018"
"23788455","How evidence based are public health policies for prevention of mother to child transmission of HIV?","Van de Perre P, Tylleskär T, Delfraissy JF, Nagot N.","BMJ. 2013 Jun 20;346:f3763. doi: 10.1136/bmj.f3763.","Van de Perre P","BMJ","2013","2013/06/22","","","10.1136/bmj.f3763"
"23788454","Phimosis in childhood","Drake T, Rustom J, Davies M.","BMJ. 2013 Jun 20;346:f3678. doi: 10.1136/bmj.f3678.","Drake T","BMJ","2013","2013/06/22","","","10.1136/bmj.f3678"
"23788378","Responding to intimate partner and sexual violence against women","Sohal AH, James-Hanman D.","BMJ. 2013 Jun 20;346:f3100. doi: 10.1136/bmj.f3100.","Sohal AH","BMJ","2013","2013/06/22","","","10.1136/bmj.f3100"
"23788316","Health watchdog to look again at reports on maternity services at Morecambe Bay trust","Dyer C.","BMJ. 2013 Jun 20;346:f4017. doi: 10.1136/bmj.f4017.","Dyer C","BMJ","2013","2013/06/22","","","10.1136/bmj.f4017"
