PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"13644597","CASE RECORDS of the Massachusetts General Hospital; case 45162","","N Engl J Med. 1959 Apr 16;260(16):829-32. doi: 10.1056/NEJM195904162601611.","","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601611"
"13644596","CASE RECORDS of the Massachusetts General Hospital; case 45161","","N Engl J Med. 1959 Apr 16;260(16):824-8. doi: 10.1056/NEJM195904162601610.","","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601610"
"13644595","Osler and the tongue-tied medical student","VIETS HR.","N Engl J Med. 1959 Apr 16;260(16):822-3. doi: 10.1056/NEJM195904162601609.","VIETS HR","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601609"
"13644594","Ruptured abdominal aneurysm occurring in Marfan's syndrome; attempted repair with the use of a nylon prosthesis","HARDIN CA.","N Engl J Med. 1959 Apr 16;260(16):821-2. doi: 10.1056/NEJM195904162601608.","HARDIN CA","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601608"
"13644593","Neonatal myocarditis and meningoencephalitis due to Coxsackie virus group B, type 4; virologic study of a fatal case with simultaneous aseptic meningitis in the mother","RAPMUND G, GAULD JR, ROGERS NG, HOLMES GE.","N Engl J Med. 1959 Apr 16;260(16):819-21. doi: 10.1056/NEJM195904162601607.","RAPMUND G","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601607"
"13644592","Epidemic neuromyasthenia; clinical syndrome","HENDERSON DA, SHELOKOV A.","N Engl J Med. 1959 Apr 16;260(16):814-8 concl. doi: 10.1056/NEJM195904162601606.","HENDERSON DA","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601606"
"13644591","Health and history in the Middle East","WILSON JL.","N Engl J Med. 1959 Apr 16;260(16):811-4 concl. doi: 10.1056/NEJM195904162601605.","WILSON JL","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601605"
"13644590","Thrombendarterectomy in the treatment of acute thrombosis of the femoral and popliteal arteries","GRYSKA PF.","N Engl J Med. 1959 Apr 16;260(16):807-10. doi: 10.1056/NEJM195904162601604.","GRYSKA PF","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601604"
"13644589","Short-term hormone therapy; its effect in active rheumatic carditis of varying duration","WILSON MG, LIM WN.","N Engl J Med. 1959 Apr 16;260(16):802-7. doi: 10.1056/NEJM195904162601603.","WILSON MG","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601603"
"13644588","The forme fruste in Marfan's syndrome","GOLDEN RL, LAKIN H.","N Engl J Med. 1959 Apr 16;260(16):797-801. doi: 10.1056/NEJM195904162601602.","GOLDEN RL","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601602"
"13644587","Studies on melanoma. II. Sex and survival in human melanoma","WHITE LP.","N Engl J Med. 1959 Apr 16;260(16):789-97. doi: 10.1056/NEJM195904162601601.","WHITE LP","N Engl J Med","1959","1959/04/16","","","10.1056/NEJM195904162601601"
"13644586","CASE RECORDS of the Massachusetts General Hospital; case 45152","","N Engl J Med. 1959 Apr 9;260(15):776-9. doi: 10.1056/NEJM195904092601510.","","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601510"
"13644585","CASE RECORDS of the Massachusetts General Hospital; case 45151","","N Engl J Med. 1959 Apr 9;260(15):770-6. doi: 10.1056/NEJM195904092601509.","","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601509"
"13644584","CURRENT concept in therapy. I. Tranquilizers","","N Engl J Med. 1959 Apr 9;260(15):766-9. doi: 10.1056/NEJM195904092601508.","","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601508"
"13644583","Typhoid fever obscured by inadequate chlortetracycline therapy; report of a case","STEINMETZ PR.","N Engl J Med. 1959 Apr 9;260(15):765-6. doi: 10.1056/NEJM195904092601507.","STEINMETZ PR","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601507"
"13644582","Epidemic neuromyasthenia; clinical syndrome","HENDERSON DA, SHELOKOV A.","N Engl J Med. 1959 Apr 9;260(15):757-64 contd. doi: 10.1056/NEJM195904092601506.","HENDERSON DA","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601506"
"13644581","Health and history in the Middle East","WILSON JL.","N Engl J Med. 1959 Apr 9;260(15):751-7 contd. doi: 10.1056/NEJM195904092601505.","WILSON JL","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601505"
"13644580","Sensitivity reactions to intramuscular injection of benzathine penicillin","BERNSTEIN SH, HOUSER HB.","N Engl J Med. 1959 Apr 9;260(15):747-51. doi: 10.1056/NEJM195904092601504.","BERNSTEIN SH","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601504"
"13644579","Survival in lung cancer","BOUGOT KR, HORIE U, SOKOLOFF MJ.","N Engl J Med. 1959 Apr 9;260(15):742-6. doi: 10.1056/NEJM195904092601503.","BOUGOT KR","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601503"
"13644578","Effect of exercise of the peripheral pulses","EDWARDS EA, COHEN NR, KAPLAN MM.","N Engl J Med. 1959 Apr 9;260(15):738-41. doi: 10.1056/NEJM195904092601502.","EDWARDS EA","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601502"
"13644577","Clinical features of infection with hemadsorption viruses","PARROTT RH, VARGOSKO A, LUCKEY A, KIM HW, CUMMING C, CHANOCK R.","N Engl J Med. 1959 Apr 9;260(15):731-8. doi: 10.1056/NEJM195904092601501.","PARROTT RH","N Engl J Med","1959","1959/04/09","","","10.1056/NEJM195904092601501"
"13644576","CASE RECORDS of the Massachusetts General Hospital; case 45142","","N Engl J Med. 1959 Apr 2;260(14):719-22. doi: 10.1056/NEJM195904022601411.","","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601411"
"13644575","CASE RECORDS of the Massachusetts General Hospital; case 45141","","N Engl J Med. 1959 Apr 2;260(14):714-9. doi: 10.1056/NEJM195904022601410.","","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601410"
"13644574","Doctors afield: Silas Weir Mitchell","McHENRY LC Jr.","N Engl J Med. 1959 Apr 2;260(14):712-4. doi: 10.1056/NEJM195904022601409.","McHENRY LC Jr","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601409"
"13644573","Thrombocytopenia in a patient taking chlorpropamide","GRACE WJ.","N Engl J Med. 1959 Apr 2;260(14):711-2. doi: 10.1056/NEJM195904022601408.","GRACE WJ","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601408"
"13644572","Traumatic hematuria as a manifestation of more serious renal disease","SEARS BR.","N Engl J Med. 1959 Apr 2;260(14):710-1. doi: 10.1056/NEJM195904022601407.","SEARS BR","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601407"
"13644571","Neurology","JORDAN WK, MERRITT HH.","N Engl J Med. 1959 Apr 2;260(14):702-9 concl. doi: 10.1056/NEJM195904022601406.","JORDAN WK","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601406"
"13644570","A controlled study of three methods of prophylaxis against streptococcal infection in a population of rheumatic children. II. Results of the first three years of the study, including methods for evaluating the maintenance of oral prophylaxis","FEINSTEIN AR, WOOD HF, EPSTEIN JA, TARANTA A, SIMPSON R, TURSKY E.","N Engl J Med. 1959 Apr 2;260(14):697-702. doi: 10.1056/NEJM195904022601405.","FEINSTEIN AR","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601405"
"13644569","Meckel's diverticulum; x-ray diagnosis","BERNE AS.","N Engl J Med. 1959 Apr 2;260(14):690-6. doi: 10.1056/NEJM195904022601404.","BERNE AS","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601404"
"13644568","The incompetent cervix in repetitive abortion and premature labor","EASTERDAY CL, REID DE.","N Engl J Med. 1959 Apr 2;260(14):687-90. doi: 10.1056/NEJM195904022601403.","EASTERDAY CL","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601403"
"13644567","Chelating agents in the therapy of beryllium poisoning","CASH R, SHAPIRO RI, LEVY SH, HOPKINS SM.","N Engl J Med. 1959 Apr 2;260(14):683-6. doi: 10.1056/NEJM195904022601402.","CASH R","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601402"
"13644566","Treatment of terminal leukemic relapse by total-body irradiation and intravenous infusion of stored autologous bone marrow obtained during remission","McGOVERN JJ Jr, RUSSELL PS, ATKINS L, WEBSTER EW.","N Engl J Med. 1959 Apr 2;260(14):675-83. doi: 10.1056/NEJM195904022601401.","McGOVERN JJ Jr","N Engl J Med","1959","1959/04/02","","","10.1056/NEJM195904022601401"
"13632949","CASE RECORDS of the Massachusetts General Hospital; case 45132","","N Engl J Med. 1959 Mar 26;260(13):662-5. doi: 10.1056/NEJM195903262601311.","","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601311"
"13632948","CASE RECORDS of the Massachusetts General Hospital; case 45131","","N Engl J Med. 1959 Mar 26;260(13):657-62. doi: 10.1056/NEJM195903262601310.","","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601310"
"13632947","United we stand-divided we fall","LISTER J.","N Engl J Med. 1959 Mar 26;260(13):655-7. doi: 10.1056/NEJM195903262601309.","LISTER J","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601309"
"13632946","The problem of the three Isaac Rands","VIETS HR.","N Engl J Med. 1959 Mar 26;260(13):654-5. doi: 10.1056/NEJM195903262601308.","VIETS HR","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601308"
"13632945","[The puddle sign; an aid in the diagnosis of minimal ascites]","LAWSON JD, WEISSBEIN AS.","N Engl J Med. 1959 Mar 26;260(13):652-4. doi: 10.1056/NEJM195903262601307.","LAWSON JD","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601307"
"13632944","Neurology","JORDAN WK, MERRITT HH.","N Engl J Med. 1959 Mar 26;260(13):644-52 contd. doi: 10.1056/NEJM195903262601306.","JORDAN WK","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601306"
"13632943","The psychopath before the law","KOZOL HL.","N Engl J Med. 1959 Mar 26;260(13):637-44. doi: 10.1056/NEJM195903262601305.","KOZOL HL","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601305"
"13632942","Diagnosis and treatment of congenital bladder-neck obstruction in children","LEADBETTER GW Jr, LEADBETTER WF.","N Engl J Med. 1959 Mar 26;260(13):633-7. doi: 10.1056/NEJM195903262601304.","LEADBETTER GW Jr","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601304"
"13632941","The carcinoid syndrome and related cardiac disease; report of a case with predominant tricuspid disease","CHRISTIAN HJ, CURRENS JH.","N Engl J Med. 1959 Mar 26;260(13):629-33. doi: 10.1056/NEJM195903262601303.","CHRISTIAN HJ","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601303"
"13632940","Mucormycotic infection of arteriosclerotic thrombus of the abdominal aorta; report of a case","FIENBERG R, RISLEY TS.","N Engl J Med. 1959 Mar 26;260(13):626-9. doi: 10.1056/NEJM195903262601302.","FIENBERG R","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601302"
"13632939","Clinical syndromes associated with deficient lung fibrinolytic activity: I. A new concept of hyaline-membrane disease","LIEBERMAN J.","N Engl J Med. 1959 Mar 26;260(13):619-26. doi: 10.1056/NEJM195903262601301.","LIEBERMAN J","N Engl J Med","1959","1959/03/26","","","10.1056/NEJM195903262601301"
"13632938","CASE RECORDS of the Massachusetts General Hospital; case 45122","","N Engl J Med. 1959 Mar 19;260(12):605-9. doi: 10.1056/NEJM195903192601210.","","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601210"
"13632937","CASE RECORDS of the Massachusetts General Hospital; case 45121","","N Engl J Med. 1959 Mar 19;260(12):601-5. doi: 10.1056/NEJM195903192601209.","","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601209"
"13632936","Amebic granuloma of the transverse colon; report of a case","GOLDSTEIN RH, OXENSTEIN A, CAHILL FP.","N Engl J Med. 1959 Mar 19;260(12):599-601. doi: 10.1056/NEJM195903192601207.","GOLDSTEIN RH","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601207"
"13632935","Vascular lesion of hereditary hemorrhagic telangiectasia","BIRD RM, JAQUES WE.","N Engl J Med. 1959 Mar 19;260(12):597-9. doi: 10.1056/NEJM195903192601206.","BIRD RM","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601206"
"13632934","Diagnostic considerations in hypercalcemia; with a discussion of the various means by which such a state may develop","THOMAS WC Jr, CONNOR TB, MORGAN HG.","N Engl J Med. 1959 Mar 19;260(12):591-6. doi: 10.1056/NEJM195903192601205.","THOMAS WC Jr","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601205"
"13632933","A physiologic approach to the diagnosis of acute pulmonary embolism","ROBIN ED, JULIAN DG, TRAVIS DM, CRUMP CH.","N Engl J Med. 1959 Mar 19;260(12):586-91. doi: 10.1056/NEJM195903192601204.","ROBIN ED","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601204"
"13632932","Occurrence of painless acute surgical disorders in psychotic patients","MARCHAND WE, SAROTA B, MARBLE HC, LEARY TM, BURBANK CB, BELLINGER MJ.","N Engl J Med. 1959 Mar 19;260(12):580-5. doi: 10.1056/NEJM195903192601203.","MARCHAND WE","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601203"
"13632931","Serum and tissue concentration of vitamin B12 in certain pathologic states","HALSTED JA, CARROLL J, RUBERT S.","N Engl J Med. 1959 Mar 19;260(12):575-80. doi: 10.1056/NEJM195903192601202.","HALSTED JA","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601202"
"13632930","A study of antibiotic prophylaxis in patients with acute heart failure","PETERSDORF RG, MERCHANT RK.","N Engl J Med. 1959 Mar 19;260(12):565-75. doi: 10.1056/NEJM195903192601201.","PETERSDORF RG","N Engl J Med","1959","1959/03/19","","","10.1056/NEJM195903192601201"
"13632929","CASE RECORDS of the Massachusetts General Hospital; case 45111","","N Engl J Med. 1959 Mar 12;260(11):555-8. doi: 10.1056/NEJM195903122601110.","","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601110"
"13632928","CASE RECORDS of the Massachusetts General Hospital; case 45111","","N Engl J Med. 1959 Mar 12;260(11):549-55. doi: 10.1056/NEJM195903122601109.","","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601109"
"13632927","CURRENT concepts in therapy; anticoagulants","","N Engl J Med. 1959 Mar 12;260(11):545-8. doi: 10.1056/NEJM195903122601108.","","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601108"
"13632926","New England's first recorded hydatidiform mole; a historical note","RICHARDSON MV, HERTIG AT.","N Engl J Med. 1959 Mar 12;260(11):544-5. doi: 10.1056/NEJM195903122601107.","RICHARDSON MV","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601107"
"13632925","Pericardial calcification associated with histoplasmosis","HURWITZ JK, PASTOR BH.","N Engl J Med. 1959 Mar 12;260(11):543-4. doi: 10.1056/NEJM195903122601106.","HURWITZ JK","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601106"
"13632924","Endoscopy","BENEDICT EB.","N Engl J Med. 1959 Mar 12;260(11):535-42 concl. doi: 10.1056/NEJM195903122601105.","BENEDICT EB","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601105"
"13632923","Blood ammonia concentration and bromsulfalein retention in upper gastrointestinal hemorrhage","BELKIN GA, CONN HO.","N Engl J Med. 1959 Mar 12;260(11):530-4. doi: 10.1056/NEJM195903122601104.","BELKIN GA","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601104"
"13632922","An evaluation of the anterior resection of the rectum and low sigmoid","WHEELOCK FC Jr, TOLL G, McKITTRICK LS.","N Engl J Med. 1959 Mar 12;260(11):526-30. doi: 10.1056/NEJM195903122601103.","WHEELOCK FC Jr","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601103"
"13632921","Pelvic exenteration for carcinoma of the cervix; clinicopathological study of sixty operations","SILVA TF, FRIEDELL GH, PARSONS L.","N Engl J Med. 1959 Mar 12;260(11):519-25. doi: 10.1056/NEJM195903122601102.","SILVA TF","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601102"
"13632920","Clinicopathologic study of thirty-three fatal cases of Asian influenza","OSEASOHN R, ADELSON L, KAJI M.","N Engl J Med. 1959 Mar 12;260(11):509-18. doi: 10.1056/NEJM195903122601101.","OSEASOHN R","N Engl J Med","1959","1959/03/12","","","10.1056/NEJM195903122601101"
"13632919","CASE RECORDS of the Massachusetts General Hospital: case 45102","","N Engl J Med. 1959 Mar 5;260(10):496-9.","","N Engl J Med","1959","1959/03/05","","",""
"13632918","CASE RECORDS of the Massachusetts General Hospital; case 45101","","N Engl J Med. 1959 Mar 5;260(10):491-6. doi: 10.1056/NEJM195903052601010.","","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601010"
"13632917","Doctors afield: Sir Charles Tupper","HARLAND WA.","N Engl J Med. 1959 Mar 5;260(10):489-90. doi: 10.1056/NEJM195903052601009.","HARLAND WA","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601009"
"13632916","Candida albicans peritonitis successfully treated with amphotericin B","OHLWILER DA, BRICKER EM.","N Engl J Med. 1959 Mar 5;260(10):488-9. doi: 10.1056/NEJM195903052601008.","OHLWILER DA","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601008"
"13632915","Diabetes and cancer","JOSLIN EP, LOMBARD HL, BURROWS RE, MANNING MD.","N Engl J Med. 1959 Mar 5;260(10):486-8. doi: 10.1056/NEJM195903052601007.","JOSLIN EP","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601007"
"13632914","Endoscopy","BENEDICT EB.","N Engl J Med. 1959 Mar 5;260(10):478-85 contd. doi: 10.1056/NEJM195903052601006.","BENEDICT EB","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601006"
"13632913","Modern psychiatry and the health plans","McKERRACHER DG.","N Engl J Med. 1959 Mar 5;260(10):474-8. doi: 10.1056/NEJM195903052601005.","McKERRACHER DG","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601005"
"13632912","Gastrointestinal-tract hemorrhage due to gall-bladder disease","STAHL WM Jr.","N Engl J Med. 1959 Mar 5;260(10):471-4. doi: 10.1056/NEJM195903052601004.","STAHL WM Jr","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601004"
"13632911","Hematemesis associated with hemobilia; report of a case due to an intrahepatic-artery aneurysm, with survival","MACKAY AG, PAGE HG.","N Engl J Med. 1959 Mar 5;260(10):468-71. doi: 10.1056/NEJM195903052601003.","MACKAY AG","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601003"
"13632910","Bonemarrow failure due to relative nutritional deficiency in Cooley's hemolytic anemia; painful erythropoietic crises in response to folic acid","JANDL JH, GREENBERG MS.","N Engl J Med. 1959 Mar 5;260(10):461-8. doi: 10.1056/NEJM195903052601002.","JANDL JH","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601002"
"13632909","Malignant melanoma; personal experience with 170 cases","DALAND EM.","N Engl J Med. 1959 Mar 5;260(10):453-60. doi: 10.1056/NEJM195903052601001.","DALAND EM","N Engl J Med","1959","1959/03/05","","","10.1056/NEJM195903052601001"
"13632908","CASE RECORDS of the Massachusetts General Hospital: case 45091","","N Engl J Med. 1959 Feb 26;260(9):436-44. doi: 10.1056/NEJM195902262600909.","","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600909"
"13632907","By the London Post: the art of consultation, hula-hoop syndrome; a doctor's lament","LISTER J.","N Engl J Med. 1959 Feb 26;260(9):434-5. doi: 10.1056/NEJM195902262600908.","LISTER J","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600908"
"13632906","An anaphylactic-type reaction attributed to penicillinase; report of a case","CAPUTI S Jr.","N Engl J Med. 1959 Feb 26;260(9):432-4. doi: 10.1056/NEJM195902262600907.","CAPUTI S Jr","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600907"
"13632905","Rhabdomyolysis with myoglobinuria; report of a case","KAUFMAN RP, BARRY PE.","N Engl J Med. 1959 Feb 26;260(9):430-2. doi: 10.1056/NEJM195902262600906.","KAUFMAN RP","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600906"
"13632904","Proctology","HAYDEN EP.","N Engl J Med. 1959 Feb 26;260(9):420-9. doi: 10.1056/NEJM195902262600905.","HAYDEN EP","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600905"
"13632903","Icterus and febrile reactions in response to isonicotinic acid hydrazine; report of two cases and review of the literature","HABER E, OSBORNE RK.","N Engl J Med. 1959 Feb 26;260(9):417-20. doi: 10.1056/NEJM195902262600904.","HABER E","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600904"
"13632902","Adrenocorticosteroids in the treatment of tuberculosis","WEINSTEIN HJ, KOLER JJ.","N Engl J Med. 1959 Feb 26;260(9):412-7. doi: 10.1056/NEJM195902262600903.","WEINSTEIN HJ","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600903"
"13632901","Antibacterial activity of serum of normal men after oral doses of erythromycin propionate and triacetyloleandomycin","HIRSCH HA, KUNIN CM, FINLAND M.","N Engl J Med. 1959 Feb 26;260(9):408-12. doi: 10.1056/NEJM195902262600902.","HIRSCH HA","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600902"
"13632900","Tumors of the small intestine","DARLING RC, WELCH CE.","N Engl J Med. 1959 Feb 26;260(9):397-408. doi: 10.1056/NEJM195902262600901.","DARLING RC","N Engl J Med","1959","1959/02/26","","","10.1056/NEJM195902262600901"
"13632899","CASE RECORDS of the Massachusetts General Hospital; case 45082","","N Engl J Med. 1959 Feb 19;260(8):385-9. doi: 10.1056/NEJM195902192600809.","","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600809"
"13632898","CASE RECORDS of the Massachusetts General Hospital; case 45081","","N Engl J Med. 1959 Feb 19;260(8):381-5. doi: 10.1056/NEJM195902192600808.","","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600808"
"13632897","Agranulocytosis induced by trimeprazine","BRACHMAN PS, McCREARY TW, FLORENCE R.","N Engl J Med. 1959 Feb 19;260(8):378-80. doi: 10.1056/NEJM195902192600807.","BRACHMAN PS","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600807"
"13632896","Agranulocytosis due to mepazine (phenothiazine); report of three cases","FIORE JM, NOONAN FM.","N Engl J Med. 1959 Feb 19;260(8):375-8. doi: 10.1056/NEJM195902192600806.","FIORE JM","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600806"
"13632895","Peripheral vascular diseases","LINTON RR.","N Engl J Med. 1959 Feb 19;260(8):370-5 concl. doi: 10.1056/NEJM195902192600805.","LINTON RR","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600805"
"13632894","Absence of intercapillary glomerulosclerosis in the diabetic patient with hemochromatosis","LONERGAN P, ROBBINS SL.","N Engl J Med. 1959 Feb 19;260(8):367-70. doi: 10.1056/NEJM195902192600804.","LONERGAN P","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600804"
"13632893","Treatment of pernicious anemia by oral administration of vitamin B12 without added intrinsic factor","BRODY EA, ESTREN S, WASSERMAN LR.","N Engl J Med. 1959 Feb 19;260(8):361-7. doi: 10.1056/NEJM195902192600803.","BRODY EA","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600803"
"13632892","Elimination of the so-called amputation neuromas of divided peripheral nerves","MUNRO D, MALLORY GK.","N Engl J Med. 1959 Feb 19;260(8):358-61. doi: 10.1056/NEJM195902192600802.","MUNRO D","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600802"
"13632891","Carcinoma of the esophagus and cardia; results of treatment, 1946 to 1956","ELLIS FH Jr, JACKSON RC, KRUEGER JT Jr, MOERSCH HJ, CLAGETT OT, GAGE RP.","N Engl J Med. 1959 Feb 19;260(8):351-8. doi: 10.1056/NEJM195902192600801.","ELLIS FH Jr","N Engl J Med","1959","1959/02/19","","","10.1056/NEJM195902192600801"
"13632890","CASE RECORDS of the Massachusetts General Hospital; case 45072","","N Engl J Med. 1959 Feb 12;260(7):339-41. doi: 10.1056/NEJM195902122600710.","","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600710"
"13632889","CASE RECORDS of the Massachusetts General Hospital; case 45071","","N Engl J Med. 1959 Feb 12;260(7):335-9. doi: 10.1056/NEJM195902122600709.","","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600709"
"13632888","Antimicrobial agents in common respiratory infections of children. 2","HAGGERTY RJ.","N Engl J Med. 1959 Feb 12;260(7):332-5. doi: 10.1056/NEJM195902122600708.","HAGGERTY RJ","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600708"
"13632887","Serum exopeptidase activity in diseases of the pancreas","BROWN ME.","N Engl J Med. 1959 Feb 12;260(7):331-2. doi: 10.1056/NEJM195902122600707.","BROWN ME","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600707"
"13632886","Micturition syncope","PROUDFIT WL, FORTEZA ME.","N Engl J Med. 1959 Feb 12;260(7):328-31. doi: 10.1056/NEJM195902122600706.","PROUDFIT WL","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600706"
"13632885","Peripheral vascular diseases","LINTON RR.","N Engl J Med. 1959 Feb 12;260(7):322-8 contd. doi: 10.1056/NEJM195902122600705.","LINTON RR","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600705"
"13632884","Syndrome of acute osteomyelitis of the superior maxilla in early infancy","LIEBERMAN H, BREM J.","N Engl J Med. 1959 Feb 12;260(7):318-22. doi: 10.1056/NEJM195902122600704.","LIEBERMAN H","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600704"
"13632883","Some effects of stenosis of the terminal common bile duct on the biliary tract and liver; an experimental study","PIKULA JV, DUNPHY JE.","N Engl J Med. 1959 Feb 12;260(7):315-8. doi: 10.1056/NEJM195902122600703.","PIKULA JV","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600703"
"13632882","Patterns of breast feeding in a family health clinic. II. Duration of feeding and reasons for weaning","SALBER EJ, STITT PG, BABBOTT JG.","N Engl J Med. 1959 Feb 12;260(7):310-5. doi: 10.1056/NEJM195902122600702.","SALBER EJ","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600702"
"13632881","Digitalis and atrial tachycardia with block; a year's experience","LOWN B, MARCUS F, LEVINE HD.","N Engl J Med. 1959 Feb 12;260(7):301-9. doi: 10.1056/NEJM195902122600701.","LOWN B","N Engl J Med","1959","1959/02/12","","","10.1056/NEJM195902122600701"
"13622966","CASE RECORDS of the Massachusetts General Hospital; case 45062","","N Engl J Med. 1959 Feb 5;260(6):288-92. doi: 10.1056/NEJM195902052600609.","","N Engl J Med","1959","1959/02/05","","","10.1056/NEJM195902052600609"
"13622965","CASE RECORDS of the Massachusetts General Hospital; case 45061","","N Engl J Med. 1959 Feb 5;260(6):282-8. doi: 10.1056/NEJM195902052600608.","","N Engl J Med","1959","1959/02/05","","","10.1056/NEJM195902052600608"
