PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
24024855,Antithrombotic therapy and invasive procedures,"Verma AM, Bhala N.",N Engl J Med. 2013 Sep 12;369(11):1077. doi: 10.1056/NEJMc1308259.,Verma AM,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308259
24024854,Antithrombotic therapy and invasive procedures,"Baron TH, Kamath PS, McBane RD.",N Engl J Med. 2013 Sep 12;369(11):1079-80. doi: 10.1056/NEJMc1308259.,Baron TH,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308259
24024853,Inhaled adrenaline in acute bronchiolitis,"Ruiz-Contreras J, Gonzalez-Granado LI.",N Engl J Med. 2013 Sep 12;369(11):1076. doi: 10.1056/NEJMc1308964.,Ruiz-Contreras J,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308964
24024852,Inhaled adrenaline in acute bronchiolitis,"Branco RG, Garcia PC, Tasker RC.",N Engl J Med. 2013 Sep 12;369(11):1075-6. doi: 10.1056/NEJMc1308964.,Branco RG,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308964
24024851,Inhaled adrenaline in acute bronchiolitis,"Skjerven HO, Carlsen KH, Carlsen KC.",N Engl J Med. 2013 Sep 12;369(11):1076-7. doi: 10.1056/NEJMc1308964.,Skjerven HO,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308964
24024850,Nighttime physician staffing in an intensive care unit,"Shanmugarajah K, Madariaga ML, Michel S.",N Engl J Med. 2013 Sep 12;369(11):1075. doi: 10.1056/NEJMc1308523.,Shanmugarajah K,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308523
24024849,Nighttime physician staffing in an intensive care unit,David M.,N Engl J Med. 2013 Sep 12;369(11):1074. doi: 10.1056/NEJMc1308523.,David M,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308523
24024848,Nighttime physician staffing in an intensive care unit,"Li JC, You Y, Graham SL.",N Engl J Med. 2013 Sep 12;369(11):1074. doi: 10.1056/NEJMc1308523.,Li JC,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308523
24024847,Nighttime physician staffing in an intensive care unit,"Kerlin MP, Halpern SD.",N Engl J Med. 2013 Sep 12;369(11):1075. doi: 10.1056/NEJMc1308523.,Kerlin MP,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMc1308523
24024846,The public and the conflict over future Medicare spending,"Blendon RJ, Benson JM.",N Engl J Med. 2013 Sep 12;369(11):1066-73. doi: 10.1056/NEJMsr1307622.,Blendon RJ,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMsr1307622
24024845,Randomized clinical trials--removing unnecessary obstacles,"Reith C, Landray M, Devereaux PJ, Bosch J, Granger CB, Baigent C, Califf RM, Collins R, Yusuf S.",N Engl J Med. 2013 Sep 12;369(11):1061-5. doi: 10.1056/NEJMsb1300760.,Reith C,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMsb1300760
24024844,Beyond exon 2--the developing story of RAS mutations in colorectal cancer,Berlin J.,N Engl J Med. 2013 Sep 12;369(11):1059-60. doi: 10.1056/NEJMe1307992.,Berlin J,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMe1307992
24024843,Mechanisms of action of testosterone--unraveling a Gordian knot,Handelsman DJ.,N Engl J Med. 2013 Sep 12;369(11):1058-9. doi: 10.1056/NEJMe1305307.,Handelsman DJ,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMe1305307
24024842,Case records of the Massachusetts General Hospital. Case 28-2013. A 52-year-old man with cardiac arrest after an acute myocardial infarction,"Brown DF, Jaffer FA, Baker JN, Gurol ME.",N Engl J Med. 2013 Sep 12;369(11):1047-54. doi: 10.1056/NEJMcpc1304164.,Brown DF,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMcpc1304164
24024841,Images in clinical medicine. Hyperectasis of the tympanic membrane,Ohki M.,N Engl J Med. 2013 Sep 12;369(11):1046. doi: 10.1056/NEJMicm1213263.,Ohki M,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMicm1213263
24024840,Therapy for hepatitis C virus-related cryoglobulinemic vasculitis,"Dammacco F, Sansonno D.",N Engl J Med. 2013 Sep 12;369(11):1035-45. doi: 10.1056/NEJMra1208642.,Dammacco F,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMra1208642
24024839,Panitumumab-FOLFOX4 treatment and RAS mutations in colorectal cancer,"Douillard JY, Oliner KS, Siena S, Tabernero J, Burkes R, Barugel M, Humblet Y, Bodoky G, Cunningham D, Jassem J, Rivera F, Kocákova I, Ruff P, Błasińska-Morawiec M, Šmakal M, Canon JL, Rother M, Williams R, Rong A, Wiezorek J, Sidhu R, Patterson SD.",N Engl J Med. 2013 Sep 12;369(11):1023-34. doi: 10.1056/NEJMoa1305275.,Douillard JY,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMoa1305275
24024838,"Gonadal steroids and body composition, strength, and sexual function in men","Finkelstein JS, Lee H, Burnett-Bowie SA, Pallais JC, Yu EW, Borges LF, Jones BF, Barry CV, Wulczyn KE, Thomas BJ, Leder BZ.",N Engl J Med. 2013 Sep 12;369(11):1011-22. doi: 10.1056/NEJMoa1206168.,Finkelstein JS,N Engl J Med,2013,9/13/2013,PMC4142768,NIHMS598410,10.1056/NEJMoa1206168
24024837,Signal in the noise,Rush RP.,N Engl J Med. 2013 Sep 12;369(11):996-7. doi: 10.1056/NEJMp1305849.,Rush RP,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMp1305849
24024836,Balancing AMCs' missions and health care costs--mission impossible?,"Nabel EG, Ferris TG, Slavin PL.",N Engl J Med. 2013 Sep 12;369(11):994-6. doi: 10.1056/NEJMp1309179.,Nabel EG,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMp1309179
24024835,Transforming academic health centers for an uncertain future,"Dzau VJ, Cho A, Ellaissi W, Yoediono Z, Sangvai D, Shah B, Zaas D, Udayakumar K.",N Engl J Med. 2013 Sep 12;369(11):991-3. doi: 10.1056/NEJMp1302374.,Dzau VJ,N Engl J Med,2013,9/13/2013,,,10.1056/NEJMp1302374
24015974,"Cochlear implants--science, serendipity, and success",O'Donoghue G.,N Engl J Med. 2013 Sep 26;369(13):1190-3. doi: 10.1056/NEJMp1310111. Epub 2013 Sep 9.,O'Donoghue G,N Engl J Med,2013,9/11/2013,,,10.1056/NEJMp1310111
24131181,More than just reassurance on tiotropium safety,Jenkins CR.,N Engl J Med. 2013 Oct 17;369(16):1555-6. doi: 10.1056/NEJMe1310107. Epub 2013 Sep 8.,Jenkins CR,N Engl J Med,2013,10/18/2013,,,10.1056/NEJMe1310107
24004142,Images in clinical medicine. Upper limb clonus,"Biotti D, Vighetto A.",N Engl J Med. 2013 Sep 5;369(10):e12. doi: 10.1056/NEJMicm1206994.,Biotti D,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMicm1206994
24004141,Survival in patients with glioblastoma receiving valganciclovir,"Söderberg-Nauclér C, Rahbar A, Stragliotto G.",N Engl J Med. 2013 Sep 5;369(10):985-6. doi: 10.1056/NEJMc1302145.,Söderberg-Nauclér C,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1302145
24004140,The medical device excise tax--over before it begins?,Ubl SJ.,N Engl J Med. 2013 Sep 5;369(10):984. doi: 10.1056/NEJMc1307587.,Ubl SJ,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1307587
24004139,The medical device excise tax--over before it begins?,"Prabhakar AM, Harvey HB, Oklu R.",N Engl J Med. 2013 Sep 5;369(10):983-4. doi: 10.1056/NEJMc1307587.,Prabhakar AM,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1307587
24004138,The medical device excise tax--over before it begins?,Sorensen AG.,N Engl J Med. 2013 Sep 5;369(10):982-3. doi: 10.1056/NEJMc1307587.,Sorensen AG,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1307587
24004137,The medical device excise tax--over before it begins?,"Kramer DB, Kesselheim AS.",N Engl J Med. 2013 Sep 5;369(10):984-5. doi: 10.1056/NEJMc1307587.,Kramer DB,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1307587
24004136,Expanding the role of advanced nurse practitioners,Stowers RE.,N Engl J Med. 2013 Sep 5;369(10):982. doi: 10.1056/NEJMc1307645.,Stowers RE,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1307645
24004135,Expanding the role of advanced nurse practitioners,Goldgar C.,N Engl J Med. 2013 Sep 5;369(10):982. doi: 10.1056/NEJMc1307645.,Goldgar C,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1307645
24004134,Expanding the role of advanced nurse practitioners,"Ghosh AK, Lipkin M Jr.",N Engl J Med. 2013 Sep 5;369(10):981-2. doi: 10.1056/NEJMc1307645.,Ghosh AK,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1307645
24004133,Expanding the role of advanced nurse practitioners,Braithwaite RS.,N Engl J Med. 2013 Sep 5;369(10):981. doi: 10.1056/NEJMc1307645.,Braithwaite RS,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1307645
24004131,Prone positioning in the acute respiratory distress syndrome,"Lemyze M, Mallat J, Thevenin D.",N Engl J Med. 2013 Sep 5;369(10):980. doi: 10.1056/NEJMc1308895.,Lemyze M,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1308895
24004130,Prone positioning in the acute respiratory distress syndrome,"He H, Liu D.",N Engl J Med. 2013 Sep 5;369(10):980. doi: 10.1056/NEJMc1308895.,He H,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1308895
24004129,Prone positioning in the acute respiratory distress syndrome,"Wiedemann S, Strasser RH, Simonis G.",N Engl J Med. 2013 Sep 5;369(10):979-80. doi: 10.1056/NEJMc1308895.,Wiedemann S,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1308895
24004128,Prone positioning in the acute respiratory distress syndrome,"Möller M, Neuzner J, Gradaus R.",N Engl J Med. 2013 Sep 5;369(10):979. doi: 10.1056/NEJMc1308895.,Möller M,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1308895
24004127,Prone positioning in the acute respiratory distress syndrome,"Guérin C, Reignier J, Richard JC.",N Engl J Med. 2013 Sep 5;369(10):980-1. doi: 10.1056/NEJMc1308895.,Guérin C,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMc1308895
24004126,Sphingolipids and susceptibility to asthma,Levy BD.,N Engl J Med. 2013 Sep 5;369(10):976-8. doi: 10.1056/NEJMcibr1306864.,Levy BD,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMcibr1306864
24004125,Estimated GFR and risk of death--is cystatin C useful?,"Ingelfinger JR, Marsden PA.",N Engl J Med. 2013 Sep 5;369(10):974-5. doi: 10.1056/NEJMe1308505.,Ingelfinger JR,N Engl J Med,2013,9/6/2013,PMC5379848,NIHMS611610,10.1056/NEJMe1308505
24004124,Clinical problem-solving. A patient with syncope,"Fox MC, Lakdawala N, Miller AL, Loscalzo J.",N Engl J Med. 2013 Sep 5;369(10):966-72. doi: 10.1056/NEJMcps1300093.,Fox MC,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMcps1300093
24004123,Images in clinical medicine. Scrotal calcinosis,"El Anzaoui J, Elharrech Y.",N Engl J Med. 2013 Sep 5;369(10):965. doi: 10.1056/NEJMicm1215846.,El Anzaoui J,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMicm1215846
24004122,Behavioral and dietary risk factors for noncommunicable diseases,"Ezzati M, Riboli E.",N Engl J Med. 2013 Sep 5;369(10):954-64. doi: 10.1056/NEJMra1203528.,Ezzati M,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMra1203528
24004121,Multistate outbreak of listeriosis associated with cantaloupe,"McCollum JT, Cronquist AB, Silk BJ, Jackson KA, O'Connor KA, Cosgrove S, Gossack JP, Parachini SS, Jain NS, Ettestad P, Ibraheem M, Cantu V, Joshi M, DuVernoy T, Fogg NW Jr, Gorny JR, Mogen KM, Spires C, Teitell P, Joseph LA, Tarr CL, Imanishi M, Neil KP, Tauxe RV, Mahon BE.",N Engl J Med. 2013 Sep 5;369(10):944-53. doi: 10.1056/NEJMoa1215837.,McCollum JT,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMoa1215837
24004120,Cystatin C versus creatinine in determining risk based on kidney function,"Shlipak MG, Matsushita K, Ärnlöv J, Inker LA, Katz R, Polkinghorne KR, Rothenbacher D, Sarnak MJ, Astor BC, Coresh J, Levey AS, Gansevoort RT; CKD Prognosis Consortium.",N Engl J Med. 2013 Sep 5;369(10):932-43. doi: 10.1056/NEJMoa1214234.,Shlipak MG,N Engl J Med,2013,9/6/2013,PMC3993094,NIHMS560903,10.1056/NEJMoa1214234
24004119,Results of the two incidence screenings in the National Lung Screening Trial,"Aberle DR, DeMello S, Berg CD, Black WC, Brewer B, Church TR, Clingan KL, Duan F, Fagerstrom RM, Gareen IF, Gatsonis CA, Gierada DS, Jain A, Jones GC, Mahon I, Marcus PM, Rathmell JM, Sicks J; National Lung Screening Trial Research Team.",N Engl J Med. 2013 Sep 5;369(10):920-31. doi: 10.1056/NEJMoa1208962.,Aberle DR,N Engl J Med,2013,9/6/2013,PMC4307922,NIHMS526409,10.1056/NEJMoa1208962
24004118,Probability of cancer in pulmonary nodules detected on first screening CT,"McWilliams A, Tammemagi MC, Mayo JR, Roberts H, Liu G, Soghrati K, Yasufuku K, Martel S, Laberge F, Gingras M, Atkar-Khattra S, Berg CD, Evans K, Finley R, Yee J, English J, Nasute P, Goffin J, Puksa S, Stewart L, Tsai S, Johnston MR, Manos D, Nicholas G, Goss GD, Seely JM, Amjadi K, Tremblay A, Burrowes P, MacEachern P, Bhatia R, Tsao MS, Lam S.",N Engl J Med. 2013 Sep 5;369(10):910-9. doi: 10.1056/NEJMoa1214726.,McWilliams A,N Engl J Med,2013,9/6/2013,PMC3951177,NIHMS526408,10.1056/NEJMoa1214726
24004117,Door-to-balloon time and mortality among patients undergoing primary PCI,"Menees DS, Peterson ED, Wang Y, Curtis JP, Messenger JC, Rumsfeld JS, Gurm HS.",N Engl J Med. 2013 Sep 5;369(10):901-9. doi: 10.1056/NEJMoa1208200.,Menees DS,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMoa1208200
24004116,Big Pharma and social responsibility--the Access to Medicine Index,Hogerzeil HV.,N Engl J Med. 2013 Sep 5;369(10):896-9. doi: 10.1056/NEJMp1303723.,Hogerzeil HV,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMp1303723
24004115,Community health workers--a local solution to a global problem,"Singh P, Chokshi DA.",N Engl J Med. 2013 Sep 5;369(10):894-6. doi: 10.1056/NEJMp1305636.,Singh P,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMp1305636
24004114,Time to treatment in patients with STEMI,"Bates ER, Jacobs AK.",N Engl J Med. 2013 Sep 5;369(10):889-92. doi: 10.1056/NEJMp1308772.,Bates ER,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMp1308772
24004069,Only the beginning--what's next at the health insurance exchanges?,"Aaron HJ, Lucia KW.",N Engl J Med. 2013 Sep 26;369(13):1185-7. doi: 10.1056/NEJMp1308032. Epub 2013 Sep 4.,Aaron HJ,N Engl J Med,2013,9/6/2013,,,10.1056/NEJMp1308032
23998715,ECG--still the best for selecting patients for CRT,"Yancy CW, McMurray JJ.",N Engl J Med. 2013 Oct 10;369(15):1463-4. doi: 10.1056/NEJMe1310406. Epub 2013 Sep 2.,Yancy CW,N Engl J Med,2013,9/4/2013,,,10.1056/NEJMe1310406
23998714,Cardiac-resynchronization therapy in heart failure with a narrow QRS complex,"Ruschitzka F, Abraham WT, Singh JP, Bax JJ, Borer JS, Brugada J, Dickstein K, Ford I, Gorcsan J 3rd, Gras D, Krum H, Sogaard P, Holzmeister J; EchoCRT Study Group.",N Engl J Med. 2013 Oct 10;369(15):1395-405. doi: 10.1056/NEJMoa1306687. Epub 2013 Sep 2.,Ruschitzka F,N Engl J Med,2013,9/4/2013,,,10.1056/NEJMoa1306687
23992603,The cardiovascular safety of diabetes drugs--insights from the rosiglitazone experience,"Hiatt WR, Kaul S, Smith RJ.",N Engl J Med. 2013 Oct 3;369(14):1285-7. doi: 10.1056/NEJMp1309610. Epub 2013 Sep 2.,Hiatt WR,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMp1309610
23992602,Alogliptin after acute coronary syndrome in patients with type 2 diabetes,"White WB, Cannon CP, Heller SR, Nissen SE, Bergenstal RM, Bakris GL, Perez AT, Fleck PR, Mehta CR, Kupfer S, Wilson C, Cushman WC, Zannad F; EXAMINE Investigators.",N Engl J Med. 2013 Oct 3;369(14):1327-35. doi: 10.1056/NEJMoa1305889. Epub 2013 Sep 2.,White WB,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1305889
23992601,Saxagliptin and cardiovascular outcomes in patients with type 2 diabetes mellitus,"Scirica BM, Bhatt DL, Braunwald E, Steg PG, Davidson J, Hirshberg B, Ohman P, Frederich R, Wiviott SD, Hoffman EB, Cavender MA, Udell JA, Desai NR, Mosenzon O, McGuire DK, Ray KK, Leiter LA, Raz I; SAVOR-TIMI 53 Steering Committee and Investigators.",N Engl J Med. 2013 Oct 3;369(14):1317-26. doi: 10.1056/NEJMoa1307684. Epub 2013 Sep 2.,Scirica BM,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1307684
23991625,Randomized trial of preventive angioplasty in myocardial infarction,"Wald DS, Morris JK, Wald NJ, Chase AJ, Edwards RJ, Hughes LO, Berry C, Oldroyd KG; PRAMI Investigators.",N Engl J Med. 2013 Sep 19;369(12):1115-23. doi: 10.1056/NEJMoa1305520. Epub 2013 Sep 1.,Wald DS,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1305520
23991624,Nonculprit lesions--innocent or guilty by association,Mauri L.,N Engl J Med. 2013 Sep 19;369(12):1166-7. doi: 10.1056/NEJMe1309383. Epub 2013 Sep 1.,Mauri L,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMe1309383
23991623,P2Y12 inhibition in patients with NSTEMI--can later be better?,Keaney JF Jr.,N Engl J Med. 2013 Sep 12;369(11):1056-7. doi: 10.1056/NEJMe1308820. Epub 2013 Sep 1.,Keaney JF Jr,N Engl J Med,2013,9/3/2013,PMC3872834,NIHMS537396,10.1056/NEJMe1308820
23991622,Pretreatment with prasugrel in non-ST-segment elevation acute coronary syndromes,"Montalescot G, Bolognese L, Dudek D, Goldstein P, Hamm C, Tanguay JF, ten Berg JM, Miller DL, Costigan TM, Goedicke J, Silvain J, Angioli P, Legutko J, Niethammer M, Motovska Z, Jakubowski JA, Cayla G, Visconti LO, Vicaut E, Widimsky P; ACCOAST Investigators.",N Engl J Med. 2013 Sep 12;369(11):999-1010. doi: 10.1056/NEJMoa1308075. Epub 2013 Sep 1.,Montalescot G,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1308075
23992557,A randomized trial of colchicine for acute pericarditis,"Imazio M, Brucato A, Cemin R, Ferrua S, Maggiolini S, Beqaraj F, Demarie D, Forno D, Ferro S, Maestroni S, Belli R, Trinchero R, Spodick DH, Adler Y; ICAP Investigators.",N Engl J Med. 2013 Oct 17;369(16):1522-8. doi: 10.1056/NEJMoa1208536. Epub 2013 Aug 31.,Imazio M,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1208536
23991661,Dabigatran versus warfarin in patients with mechanical heart valves,"Eikelboom JW, Connolly SJ, Brueckmann M, Granger CB, Kappetein AP, Mack MJ, Blatchford J, Devenny K, Friedman J, Guiver K, Harper R, Khder Y, Lobmeyer MT, Maas H, Voigt JU, Simoons ML, Van de Werf F; RE-ALIGN Investigators.",N Engl J Med. 2013 Sep 26;369(13):1206-14. doi: 10.1056/NEJMoa1300615. Epub 2013 Aug 31.,Eikelboom JW,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1300615
23991660,Unmet aspirations--where to now for catheter thrombectomy?,"Byrne RA, Kastrati A.",N Engl J Med. 2013 Oct 24;369(17):1649-50. doi: 10.1056/NEJMe1310361. Epub 2013 Aug 31.,Byrne RA,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMe1310361
23991659,Dabigatran and mechanical heart valves--not as easy as we hoped,Hylek EM.,N Engl J Med. 2013 Sep 26;369(13):1264-6. doi: 10.1056/NEJMe1310399. Epub 2013 Aug 31.,Hylek EM,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMe1310399
23991658,Edoxaban versus warfarin for the treatment of symptomatic venous thromboembolism,"Hokusai-VTE Investigators, Büller HR, Décousus H, Grosso MA, Mercuri M, Middeldorp S, Prins MH, Raskob GE, Schellong SM, Schwocho L, Segers A, Shi M, Verhamme P, Wells P.",N Engl J Med. 2013 Oct 10;369(15):1406-15. doi: 10.1056/NEJMoa1306638. Epub 2013 Aug 31.,Hokusai-VTE Investigators,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1306638
23991657,The randomized registry trial--the next disruptive technology in clinical research?,"Lauer MS, D'Agostino RB Sr.",N Engl J Med. 2013 Oct 24;369(17):1579-81. doi: 10.1056/NEJMp1310102. Epub 2013 Aug 31.,Lauer MS,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMp1310102
23991656,Thrombus aspiration during ST-segment elevation myocardial infarction,"Fröbert O, Lagerqvist B, Olivecrona GK, Omerovic E, Gudnason T, Maeng M, Aasa M, Angerås O, Calais F, Danielewicz M, Erlinge D, Hellsten L, Jensen U, Johansson AC, Kåregren A, Nilsson J, Robertson L, Sandhall L, Sjögren I, Ostlund O, Harnek J, James SK; TASTE Trial.",N Engl J Med. 2013 Oct 24;369(17):1587-97. doi: 10.1056/NEJMoa1308789. Epub 2013 Aug 31.,Fröbert O,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1308789
23992515,Tiotropium Respimat inhaler and the risk of death in COPD,"Wise RA, Anzueto A, Cotton D, Dahl R, Devins T, Disse B, Dusser D, Joseph E, Kattenbeck S, Koenen-Bergmann M, Pledger G, Calverley P; TIOSPIR Investigators.",N Engl J Med. 2013 Oct 17;369(16):1491-501. doi: 10.1056/NEJMoa1303342. Epub 2013 Aug 30.,Wise RA,N Engl J Med,2013,9/3/2013,,,10.1056/NEJMoa1303342
23984751,Images in clinical medicine. Severe vitamin D deficiency--rickets,"Caruso TJ, Fuzaylov G.",N Engl J Med. 2013 Aug 29;369(9):e11. doi: 10.1056/NEJMicm1205540.,Caruso TJ,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMicm1205540
23984750,Mechanisms of acute coronary syndromes,Kounis NG.,N Engl J Med. 2013 Aug 29;369(9):883. doi: 10.1056/NEJMc1307806.,Kounis NG,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307806
23984749,Mechanisms of acute coronary syndromes,"Mallikethi-Reddy S, Jagadeesh K.",N Engl J Med. 2013 Aug 29;369(9):882-3. doi: 10.1056/NEJMc1307806.,Mallikethi-Reddy S,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307806
23984748,Mechanisms of acute coronary syndromes,"Gómez-Arbeláez D, López-Jaramillo P.",N Engl J Med. 2013 Aug 29;369(9):882. doi: 10.1056/NEJMc1307806.,Gómez-Arbeláez D,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307806
23984747,Mechanisms of acute coronary syndromes,Libby P.,N Engl J Med. 2013 Aug 29;369(9):883-4. doi: 10.1056/NEJMc1307806.,Libby P,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307806
23984746,Penicillin to prevent recurrent leg cellulitis,Arasaratnam R.,N Engl J Med. 2013 Aug 29;369(9):881. doi: 10.1056/NEJMc1307321.,Arasaratnam R,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307321
23984745,Penicillin to prevent recurrent leg cellulitis,"Durand M, Wistaff R, Lelorier J.",N Engl J Med. 2013 Aug 29;369(9):880. doi: 10.1056/NEJMc1307321.,Durand M,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307321
23984744,Penicillin to prevent recurrent leg cellulitis,"Williams HC, Crook AM, Mason JM; U.K. Dermatology Clinical Trials Network’s PATCH I Trial Team.",N Engl J Med. 2013 Aug 29;369(9):881-2. doi: 10.1056/NEJMc1307321.,Williams HC,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307321
23984743,Human infection with H7N9 virus,Cheung MK.,N Engl J Med. 2013 Aug 29;369(9):879-80. doi: 10.1056/NEJMc1308255.,Cheung MK,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1308255
23984742,Human infection with H7N9 virus,"Chang FY, Lin TY, Chiu WT.",N Engl J Med. 2013 Aug 29;369(9):879. doi: 10.1056/NEJMc1308255.,Chang FY,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1308255
23984741,Human infection with H7N9 virus,Shu Y.,N Engl J Med. 2013 Aug 29;369(9):880. doi: 10.1056/NEJMc1308255.,Shu Y,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1308255
23984740,HCV infection and miravirsen,"Sanchez-Niño MD, Ortiz A.",N Engl J Med. 2013 Aug 29;369(9):877-8. doi: 10.1056/NEJMc1307787.,Sanchez-Niño MD,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307787
23984739,HCV infection and miravirsen,"Janssen HL, Kauppinen S, Hodges MR.",N Engl J Med. 2013 Aug 29;369(9):878. doi: 10.1056/NEJMc1307787.,Janssen HL,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1307787
23984738,Medical emergencies on commercial airline flights,Tanz RR.,N Engl J Med. 2013 Aug 29;369(9):877. doi: 10.1056/NEJMc1308263.,Tanz RR,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1308263
23984737,Medical emergencies on commercial airline flights,"Komatireddy R, Barrett PM, Muse ED.",N Engl J Med. 2013 Aug 29;369(9):876-7. doi: 10.1056/NEJMc1308263.,Komatireddy R,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1308263
23984736,Medical emergencies on commercial airline flights,Sharma SP.,N Engl J Med. 2013 Aug 29;369(9):876. doi: 10.1056/NEJMc1308263.,Sharma SP,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1308263
23984735,Medical emergencies on commercial airline flights,"Martin-Gill C, Peterson DC, Yealy DM.",N Engl J Med. 2013 Aug 29;369(9):877. doi: 10.1056/NEJMc1308263.,Martin-Gill C,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMc1308263
23984734,A new era in the treatment of amyloidosis?,Lachmann HJ.,N Engl J Med. 2013 Aug 29;369(9):866-8. doi: 10.1056/NEJMe1308768.,Lachmann HJ,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMe1308768
23984733,"Case records of the Massachusetts General Hospital. Case 27-2013. A 6.5-month-old boy with fever, rash, and cytopenias","Iyengar SR, Ebb DH, Yuan Q, Shailam R, Bhan AK.",N Engl J Med. 2013 Aug 29;369(9):853-63. doi: 10.1056/NEJMcpc1209277.,Iyengar SR,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMcpc1209277
23984732,Images in clinical medicine. Staphylococcal toxic shock syndrome,"Chan BC, Maurice P.",N Engl J Med. 2013 Aug 29;369(9):852. doi: 10.1056/NEJMicm1213758.,Chan BC,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMicm1213758
23984731,Severe sepsis and septic shock,"Angus DC, van der Poll T.",N Engl J Med. 2013 Aug 29;369(9):840-51. doi: 10.1056/NEJMra1208623.,Angus DC,N Engl J Med,2013,8/30/2013,,,10.1056/NEJMra1208623
